zip_code,metro,lat,lng,rent_growth_yoy_pct,rent_growth_3yr_avg_pct,market_trend,data_source,as_of_date,source_url
55430,Minneapolis,45.038,-93.1797,2.75,2.83,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
33601,Tampa Bay,27.9986,-82.5116,-2.11,-1.84,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
33602,Tampa Bay,27.9669,-82.4874,-2.08,-2.56,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
33603,Tampa Bay,27.9849,-82.3721,-2.65,-2.04,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
33604,Tampa Bay,27.8212,-82.284,-1.94,-1.88,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
33605,Tampa Bay,27.8902,-82.5817,-2.25,-1.98,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
33606,Tampa Bay,27.9975,-82.5008,-2.66,-2.08,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
33607,Tampa Bay,27.8167,-82.4116,-2.58,-2.55,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
33608,Tampa Bay,28.0567,-82.4245,-2.25,-2.19,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
33609,Tampa Bay,28.0279,-82.4925,-1.9,-2.48,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
33610,Tampa Bay,27.9879,-82.6369,-2.35,-2.05,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
33611,Tampa Bay,27.9889,-82.4287,-2.49,-2.3,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
33612,Tampa Bay,28.0964,-82.5693,-2.62,-2.07,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
33613,Tampa Bay,28.075,-82.6132,-2.62,-2.43,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
33614,Tampa Bay,28.0243,-82.5429,-2.36,-1.91,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
33615,Tampa Bay,27.8632,-82.5799,-1.91,-2.31,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
33616,Tampa Bay,27.8793,-82.5428,-1.9,-2.0,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
33617,Tampa Bay,27.8741,-82.3869,-2.21,-2.15,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
33618,Tampa Bay,27.9153,-82.3565,-2.25,-1.83,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
33619,Tampa Bay,27.8973,-82.377,-2.13,-2.55,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
33620,Tampa Bay,28.0208,-82.4247,-2.08,-1.94,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
33621,Tampa Bay,27.9501,-82.3987,-2.45,-1.83,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
33622,Tampa Bay,27.9814,-82.6047,-2.12,-2.32,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
33623,Tampa Bay,27.9174,-82.5239,-2.21,-2.27,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
33624,Tampa Bay,27.9226,-82.369,-2.22,-2.41,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
33625,Tampa Bay,27.9608,-82.6035,-2.66,-1.96,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
33626,Tampa Bay,27.8313,-82.5546,-2.63,-2.12,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
33627,Tampa Bay,27.8189,-82.5018,-2.01,-2.5,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
33628,Tampa Bay,27.9677,-82.3873,-2.02,-2.28,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
33629,Tampa Bay,27.8192,-82.4463,-2.22,-2.18,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
33630,Tampa Bay,28.0678,-82.4595,-2.33,-2.48,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
33631,Tampa Bay,27.8376,-82.6007,-2.58,-2.26,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
33632,Tampa Bay,27.8238,-82.5809,-2.07,-1.89,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
33633,Tampa Bay,27.9445,-82.5952,-1.99,-2.19,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
33634,Tampa Bay,27.8879,-82.389,-2.23,-1.88,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
33635,Tampa Bay,27.9175,-82.3407,-2.39,-2.12,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
33636,Tampa Bay,27.867,-82.5172,-1.94,-2.18,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
33637,Tampa Bay,27.8428,-82.4047,-2.59,-1.99,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
33638,Tampa Bay,27.8969,-82.5837,-2.13,-1.87,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
33639,Tampa Bay,27.8519,-82.4583,-1.97,-1.85,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
33640,Tampa Bay,27.819,-82.3059,-1.9,-2.05,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
70112,New Orleans,30.0007,-90.0178,1.26,1.52,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
70113,New Orleans,29.9955,-90.2026,1.28,1.55,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
70114,New Orleans,30.0978,-90.036,1.59,1.18,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
70115,New Orleans,30.0186,-89.901,1.75,1.65,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
70116,New Orleans,30.0939,-90.0688,1.73,1.49,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
70117,New Orleans,30.0938,-89.9313,1.52,1.19,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
70118,New Orleans,29.8235,-90.0269,1.33,1.63,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
70119,New Orleans,29.9,-90.1187,1.32,1.66,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
70120,New Orleans,30.0111,-89.9881,1.68,1.19,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
70121,New Orleans,29.8391,-89.9342,1.44,1.32,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
70122,New Orleans,29.962,-90.212,1.46,1.3,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
70123,New Orleans,29.8127,-90.0026,1.32,1.33,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
70124,New Orleans,29.9329,-90.072,1.74,1.49,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
70125,New Orleans,29.8626,-90.0181,1.24,1.33,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
70126,New Orleans,29.9915,-90.0393,1.65,1.4,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
70127,New Orleans,29.8438,-90.215,1.73,1.39,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
70128,New Orleans,29.8668,-90.1334,1.7,1.49,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
70129,New Orleans,29.8485,-89.896,1.63,1.38,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
70130,New Orleans,29.8377,-89.9451,1.52,1.31,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
70131,New Orleans,30.0326,-90.1951,1.59,1.65,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
70132,New Orleans,30.0371,-90.2343,1.46,1.23,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
70133,New Orleans,29.968,-89.9595,1.52,1.23,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
70134,New Orleans,29.8787,-89.9503,1.75,1.34,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
70135,New Orleans,30.016,-90.1856,1.35,1.31,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
70136,New Orleans,29.9351,-89.9513,1.4,1.53,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
23220,Richmond,37.4159,-77.5995,3.16,2.79,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
23221,Richmond,37.6849,-77.4639,3.46,2.88,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
23222,Richmond,37.4054,-77.4226,3.2,3.39,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
23223,Richmond,37.4967,-77.585,2.79,3.1,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
23224,Richmond,37.5448,-77.5774,3.55,3.37,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
23225,Richmond,37.4723,-77.4837,2.64,2.58,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
23226,Richmond,37.6595,-77.4309,3.7,3.1,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
23227,Richmond,37.4189,-77.5338,3.65,2.7,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
23228,Richmond,37.5328,-77.4454,3.32,3.49,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
23229,Richmond,37.526,-77.5971,3.74,3.02,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
23230,Richmond,37.5885,-77.5539,3.1,2.91,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
23231,Richmond,37.5199,-77.5093,2.72,2.82,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
23232,Richmond,37.4466,-77.5103,3.03,2.54,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
23233,Richmond,37.4853,-77.4535,2.72,2.89,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
23234,Richmond,37.6252,-77.5046,3.12,2.85,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
23235,Richmond,37.4086,-77.3644,3.07,3.53,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
23236,Richmond,37.4421,-77.4001,3.13,2.61,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
23237,Richmond,37.6444,-77.5962,2.82,2.53,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
23238,Richmond,37.5241,-77.3425,2.82,3.54,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
23239,Richmond,37.6458,-77.611,2.78,3.04,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
23240,Richmond,37.5877,-77.2828,3.67,3.18,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
23241,Richmond,37.5335,-77.3148,3.31,2.79,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
23242,Richmond,37.618,-77.5881,2.76,3.17,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
23243,Richmond,37.6746,-77.4299,3.26,3.15,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
23244,Richmond,37.4129,-77.5491,3.63,2.62,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
35201,Birmingham,33.4901,-86.7203,1.96,1.88,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
35202,Birmingham,33.3741,-86.8958,2.03,2.36,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
35203,Birmingham,33.456,-86.7176,2.19,2.46,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
35204,Birmingham,33.4961,-86.9773,2.12,1.89,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
35205,Birmingham,33.6097,-86.9059,2.36,2.2,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
35206,Birmingham,33.5145,-86.707,2.33,2.22,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
35207,Birmingham,33.6256,-86.8317,2.08,1.98,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
35208,Birmingham,33.5024,-86.9896,2.53,2.09,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
35209,Birmingham,33.5363,-86.6368,2.3,1.88,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
35210,Birmingham,33.5389,-86.7826,2.58,2.35,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
35211,Birmingham,33.3983,-86.887,2.46,2.45,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
35212,Birmingham,33.4121,-86.9251,2.35,1.8,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
35213,Birmingham,33.5525,-86.756,2.46,2.44,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
35214,Birmingham,33.6606,-86.8263,2.32,1.79,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
35215,Birmingham,33.4282,-86.7244,2.22,2.02,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
35216,Birmingham,33.4336,-86.7062,1.81,2.12,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
35217,Birmingham,33.6403,-86.6336,2.29,1.92,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
35218,Birmingham,33.3932,-86.7566,2.27,1.78,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
35219,Birmingham,33.5263,-86.9559,2.2,2.35,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
35220,Birmingham,33.4906,-86.97,1.96,2.42,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
35221,Birmingham,33.5274,-86.9599,1.85,2.44,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
35222,Birmingham,33.3758,-86.956,2.5,1.79,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
35223,Birmingham,33.5678,-86.8921,1.83,1.98,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
35224,Birmingham,33.6499,-86.6487,2.5,1.91,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
35225,Birmingham,33.4204,-86.957,1.87,1.99,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
39201,Jackson,32.2271,-90.2321,1.02,1.24,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
39202,Jackson,32.1528,-90.3527,1.05,1.08,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
39203,Jackson,32.1656,-90.2184,1.41,0.97,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
39204,Jackson,32.2514,-90.3531,1.12,1.09,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
39205,Jackson,32.1709,-90.3045,1.26,1.06,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
39206,Jackson,32.2849,-90.3222,1.2,0.98,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
39207,Jackson,32.2956,-90.2128,1.09,1.0,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
39208,Jackson,32.2655,-90.2881,1.11,1.18,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
39209,Jackson,32.1819,-90.1096,1.22,1.29,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
39210,Jackson,32.1713,-90.305,1.39,1.2,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
39211,Jackson,32.4482,-90.2347,1.34,0.97,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
39212,Jackson,32.296,-90.2763,1.2,0.95,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
39213,Jackson,32.1967,-90.2215,1.07,1.22,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
39214,Jackson,32.3854,-90.3628,1.12,1.06,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
39215,Jackson,32.3652,-90.304,1.33,1.17,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
72201,Little Rock,34.7682,-92.3894,2.23,1.98,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
72202,Little Rock,34.7976,-92.1628,2.58,2.05,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
72203,Little Rock,34.6219,-92.3923,2.12,2.32,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
72204,Little Rock,34.7488,-92.4652,2.26,1.78,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
72205,Little Rock,34.7948,-92.249,1.85,2.45,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
72206,Little Rock,34.6569,-92.1649,2.3,1.78,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
72207,Little Rock,34.7913,-92.2076,2.0,2.4,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
72208,Little Rock,34.7869,-92.3467,1.98,2.0,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
72209,Little Rock,34.8213,-92.4585,2.22,2.18,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
72210,Little Rock,34.8875,-92.1108,2.45,2.16,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
72211,Little Rock,34.6962,-92.2345,2.0,2.26,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
72212,Little Rock,34.6491,-92.124,2.42,2.13,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
72213,Little Rock,34.8331,-92.4152,2.55,2.38,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
72214,Little Rock,34.6539,-92.422,2.46,2.3,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
72215,Little Rock,34.5972,-92.1171,2.07,2.44,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
72216,Little Rock,34.8815,-92.2356,2.13,2.0,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
72217,Little Rock,34.6064,-92.3915,2.55,1.73,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
72218,Little Rock,34.8266,-92.1155,1.97,1.96,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
72219,Little Rock,34.6087,-92.1653,2.53,1.92,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
72220,Little Rock,34.7655,-92.4348,2.5,1.76,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
37401,Chattanooga,35.1461,-85.4534,2.3,2.67,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
37402,Chattanooga,34.9016,-85.1394,2.68,1.97,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
37403,Chattanooga,34.9809,-85.4578,2.12,2.13,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
37404,Chattanooga,34.9264,-85.3973,2.59,2.33,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
37405,Chattanooga,34.953,-85.1991,2.45,2.09,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
37406,Chattanooga,34.9671,-85.1632,2.07,2.08,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
37407,Chattanooga,35.0358,-85.4468,2.15,2.64,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
37408,Chattanooga,35.1555,-85.4106,2.68,2.38,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
37409,Chattanooga,34.8976,-85.3465,2.81,2.57,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
37410,Chattanooga,35.0951,-85.3763,2.43,2.42,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
37411,Chattanooga,34.9414,-85.4732,2.29,2.19,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
37412,Chattanooga,35.0932,-85.1884,2.18,2.22,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
37413,Chattanooga,35.0907,-85.371,2.49,2.77,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
37414,Chattanooga,35.0638,-85.1962,2.58,2.61,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
37415,Chattanooga,35.1133,-85.1357,2.12,1.99,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
37416,Chattanooga,35.1223,-85.2977,2.76,2.67,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
37417,Chattanooga,35.0357,-85.4008,2.08,1.99,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
37418,Chattanooga,35.053,-85.3714,2.15,2.77,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
37419,Chattanooga,35.1174,-85.1895,2.8,2.05,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
37420,Chattanooga,35.0582,-85.3824,2.93,2.26,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
37901,Knoxville,35.9806,-83.8556,2.93,2.3,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
37902,Knoxville,36.1059,-83.8437,3.07,2.26,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
37903,Knoxville,35.9361,-83.8778,3.27,2.58,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
37904,Knoxville,35.9969,-84.0337,2.76,2.84,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
37905,Knoxville,35.8953,-84.0148,2.97,2.37,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
37906,Knoxville,35.8615,-83.9467,2.6,3.14,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
37907,Knoxville,35.9189,-83.7765,2.97,2.42,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
37908,Knoxville,35.8884,-83.8143,2.74,2.41,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
37909,Knoxville,36.0959,-83.7466,2.83,2.19,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
37910,Knoxville,35.9395,-83.7964,2.88,2.3,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
37911,Knoxville,35.9424,-83.9064,2.58,3.01,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
37912,Knoxville,35.8986,-84.0266,3.18,3.03,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
37913,Knoxville,35.826,-83.9278,2.78,2.23,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
37914,Knoxville,35.9466,-83.8265,2.31,3.08,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
37915,Knoxville,35.9807,-84.0089,3.14,3.08,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
37916,Knoxville,35.8224,-83.9231,2.94,2.78,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
37917,Knoxville,35.8801,-83.8696,2.88,2.63,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
37918,Knoxville,35.9267,-83.9212,2.76,2.89,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
37919,Knoxville,35.9123,-84.0963,2.65,2.31,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
37920,Knoxville,36.0378,-83.7642,3.05,2.68,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
35801,Huntsville,34.7079,-86.7432,2.91,3.09,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
35802,Huntsville,34.7481,-86.4382,3.0,3.42,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
35803,Huntsville,34.7966,-86.6401,3.47,3.71,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
35804,Huntsville,34.7559,-86.582,3.48,3.33,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
35805,Huntsville,34.8125,-86.4995,3.41,2.8,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
35806,Huntsville,34.7077,-86.736,3.01,3.49,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
35807,Huntsville,34.8121,-86.7147,3.71,3.17,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
35808,Huntsville,34.7777,-86.4916,3.89,3.04,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
35809,Huntsville,34.8185,-86.5026,3.37,3.86,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
35810,Huntsville,34.6263,-86.621,4.11,2.94,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
35811,Huntsville,34.8674,-86.6693,3.46,3.05,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
35812,Huntsville,34.8036,-86.6961,3.62,3.7,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
35813,Huntsville,34.727,-86.7408,3.05,3.01,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
35814,Huntsville,34.7605,-86.5112,3.34,3.6,Accelerating,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
