zip_code,metro,lat,lng,pct_age_25_34,pct_age_18_34,college_educated_pct,data_source,as_of_date,source_url
55429,Minneapolis,45.12,-93.2742,13.57,20.47,44.58,US Census ACS,2023,https://data.census.gov
55430,Minneapolis,45.038,-93.1797,14.18,22.31,33.65,US Census ACS,2023,https://data.census.gov
33601,Tampa Bay,27.9986,-82.5116,12.06,21.16,37.66,US Census ACS,2023,https://data.census.gov
33602,Tampa Bay,27.9669,-82.4874,15.75,25.0,34.45,US Census ACS,2023,https://data.census.gov
33603,Tampa Bay,27.9849,-82.3721,14.8,20.01,32.6,US Census ACS,2023,https://data.census.gov
33604,Tampa Bay,27.8212,-82.284,13.89,19.45,43.41,US Census ACS,2023,https://data.census.gov
33605,Tampa Bay,27.8902,-82.5817,15.02,23.45,36.28,US Census ACS,2023,https://data.census.gov
33606,Tampa Bay,27.9975,-82.5008,12.88,24.67,38.66,US Census ACS,2023,https://data.census.gov
33607,Tampa Bay,27.8167,-82.4116,15.85,21.97,32.34,US Census ACS,2023,https://data.census.gov
33608,Tampa Bay,28.0567,-82.4245,16.21,21.02,39.81,US Census ACS,2023,https://data.census.gov
33609,Tampa Bay,28.0279,-82.4925,15.53,20.18,41.16,US Census ACS,2023,https://data.census.gov
33610,Tampa Bay,27.9879,-82.6369,11.87,18.88,32.55,US Census ACS,2023,https://data.census.gov
33611,Tampa Bay,27.9889,-82.4287,13.28,25.21,38.71,US Census ACS,2023,https://data.census.gov
33612,Tampa Bay,28.0964,-82.5693,15.52,20.83,41.09,US Census ACS,2023,https://data.census.gov
33613,Tampa Bay,28.075,-82.6132,12.29,25.77,38.59,US Census ACS,2023,https://data.census.gov
33614,Tampa Bay,28.0243,-82.5429,12.48,22.75,39.38,US Census ACS,2023,https://data.census.gov
33615,Tampa Bay,27.8632,-82.5799,13.51,21.42,31.94,US Census ACS,2023,https://data.census.gov
33616,Tampa Bay,27.8793,-82.5428,15.82,19.53,35.32,US Census ACS,2023,https://data.census.gov
33617,Tampa Bay,27.8741,-82.3869,16.56,22.05,44.06,US Census ACS,2023,https://data.census.gov
33618,Tampa Bay,27.9153,-82.3565,13.59,23.13,32.09,US Census ACS,2023,https://data.census.gov
33619,Tampa Bay,27.8973,-82.377,15.93,23.89,39.59,US Census ACS,2023,https://data.census.gov
33620,Tampa Bay,28.0208,-82.4247,11.78,23.22,43.23,US Census ACS,2023,https://data.census.gov
33621,Tampa Bay,27.9501,-82.3987,13.67,23.52,40.03,US Census ACS,2023,https://data.census.gov
33622,Tampa Bay,27.9814,-82.6047,14.95,20.27,37.42,US Census ACS,2023,https://data.census.gov
33623,Tampa Bay,27.9174,-82.5239,12.79,19.98,44.82,US Census ACS,2023,https://data.census.gov
33624,Tampa Bay,27.9226,-82.369,14.95,21.86,36.11,US Census ACS,2023,https://data.census.gov
33625,Tampa Bay,27.9608,-82.6035,13.82,26.51,34.83,US Census ACS,2023,https://data.census.gov
33626,Tampa Bay,27.8313,-82.5546,14.98,21.01,41.32,US Census ACS,2023,https://data.census.gov
33627,Tampa Bay,27.8189,-82.5018,14.29,21.37,43.01,US Census ACS,2023,https://data.census.gov
33628,Tampa Bay,27.9677,-82.3873,15.49,25.1,43.99,US Census ACS,2023,https://data.census.gov
33629,Tampa Bay,27.8192,-82.4463,12.67,21.69,31.99,US Census ACS,2023,https://data.census.gov
33630,Tampa Bay,28.0678,-82.4595,14.21,20.12,31.99,US Census ACS,2023,https://data.census.gov
33631,Tampa Bay,27.8376,-82.6007,11.73,24.6,41.63,US Census ACS,2023,https://data.census.gov
33632,Tampa Bay,27.8238,-82.5809,16.6,19.54,42.75,US Census ACS,2023,https://data.census.gov
33633,Tampa Bay,27.9445,-82.5952,16.62,20.3,37.98,US Census ACS,2023,https://data.census.gov
33634,Tampa Bay,27.8879,-82.389,16.05,23.94,34.16,US Census ACS,2023,https://data.census.gov
33635,Tampa Bay,27.9175,-82.3407,15.17,18.69,38.12,US Census ACS,2023,https://data.census.gov
33636,Tampa Bay,27.867,-82.5172,12.75,23.7,44.94,US Census ACS,2023,https://data.census.gov
33637,Tampa Bay,27.8428,-82.4047,16.57,23.52,42.39,US Census ACS,2023,https://data.census.gov
33638,Tampa Bay,27.8969,-82.5837,16.03,19.55,41.55,US Census ACS,2023,https://data.census.gov
33639,Tampa Bay,27.8519,-82.4583,16.31,20.21,39.45,US Census ACS,2023,https://data.census.gov
33640,Tampa Bay,27.819,-82.3059,14.46,21.6,34.13,US Census ACS,2023,https://data.census.gov
70112,New Orleans,30.0007,-90.0178,12.54,25.88,37.93,US Census ACS,2023,https://data.census.gov
70113,New Orleans,29.9955,-90.2026,13.01,18.53,39.73,US Census ACS,2023,https://data.census.gov
70114,New Orleans,30.0978,-90.036,13.84,24.72,40.21,US Census ACS,2023,https://data.census.gov
70115,New Orleans,30.0186,-89.901,13.41,24.42,42.27,US Census ACS,2023,https://data.census.gov
70116,New Orleans,30.0939,-90.0688,13.31,21.91,34.6,US Census ACS,2023,https://data.census.gov
70117,New Orleans,30.0938,-89.9313,16.75,19.16,43.43,US Census ACS,2023,https://data.census.gov
70118,New Orleans,29.8235,-90.0269,13.16,19.92,38.67,US Census ACS,2023,https://data.census.gov
70119,New Orleans,29.9,-90.1187,13.94,20.55,40.37,US Census ACS,2023,https://data.census.gov
70120,New Orleans,30.0111,-89.9881,13.41,21.44,41.53,US Census ACS,2023,https://data.census.gov
70121,New Orleans,29.8391,-89.9342,15.14,22.8,33.48,US Census ACS,2023,https://data.census.gov
70122,New Orleans,29.962,-90.212,13.56,22.62,45.2,US Census ACS,2023,https://data.census.gov
70123,New Orleans,29.8127,-90.0026,15.58,22.3,35.99,US Census ACS,2023,https://data.census.gov
70124,New Orleans,29.9329,-90.072,15.99,21.95,43.78,US Census ACS,2023,https://data.census.gov
70125,New Orleans,29.8626,-90.0181,12.39,18.63,32.72,US Census ACS,2023,https://data.census.gov
70126,New Orleans,29.9915,-90.0393,14.01,23.05,35.68,US Census ACS,2023,https://data.census.gov
70127,New Orleans,29.8438,-90.215,12.75,19.77,45.32,US Census ACS,2023,https://data.census.gov
70128,New Orleans,29.8668,-90.1334,12.39,20.03,38.36,US Census ACS,2023,https://data.census.gov
70129,New Orleans,29.8485,-89.896,15.12,23.93,34.84,US Census ACS,2023,https://data.census.gov
70130,New Orleans,29.8377,-89.9451,13.42,26.25,34.73,US Census ACS,2023,https://data.census.gov
70131,New Orleans,30.0326,-90.1951,12.15,18.81,37.73,US Census ACS,2023,https://data.census.gov
70132,New Orleans,30.0371,-90.2343,15.88,24.4,36.03,US Census ACS,2023,https://data.census.gov
70133,New Orleans,29.968,-89.9595,12.13,25.76,35.67,US Census ACS,2023,https://data.census.gov
70134,New Orleans,29.8787,-89.9503,14.56,20.6,32.38,US Census ACS,2023,https://data.census.gov
70135,New Orleans,30.016,-90.1856,15.19,26.33,42.78,US Census ACS,2023,https://data.census.gov
70136,New Orleans,29.9351,-89.9513,13.79,18.82,32.17,US Census ACS,2023,https://data.census.gov
23220,Richmond,37.4159,-77.5995,15.92,23.91,44.48,US Census ACS,2023,https://data.census.gov
23221,Richmond,37.6849,-77.4639,14.43,25.06,35.03,US Census ACS,2023,https://data.census.gov
23222,Richmond,37.4054,-77.4226,12.92,25.28,35.84,US Census ACS,2023,https://data.census.gov
23223,Richmond,37.4967,-77.585,16.56,24.12,40.06,US Census ACS,2023,https://data.census.gov
23224,Richmond,37.5448,-77.5774,16.16,23.52,41.54,US Census ACS,2023,https://data.census.gov
23225,Richmond,37.4723,-77.4837,14.4,24.47,32.01,US Census ACS,2023,https://data.census.gov
23226,Richmond,37.6595,-77.4309,11.68,19.1,33.09,US Census ACS,2023,https://data.census.gov
23227,Richmond,37.4189,-77.5338,13.62,23.24,32.58,US Census ACS,2023,https://data.census.gov
23228,Richmond,37.5328,-77.4454,16.22,26.23,39.53,US Census ACS,2023,https://data.census.gov
23229,Richmond,37.526,-77.5971,14.01,19.51,31.59,US Census ACS,2023,https://data.census.gov
23230,Richmond,37.5885,-77.5539,15.62,22.99,41.85,US Census ACS,2023,https://data.census.gov
23231,Richmond,37.5199,-77.5093,13.59,24.99,38.27,US Census ACS,2023,https://data.census.gov
23232,Richmond,37.4466,-77.5103,15.21,19.92,35.34,US Census ACS,2023,https://data.census.gov
23233,Richmond,37.4853,-77.4535,11.68,20.27,44.04,US Census ACS,2023,https://data.census.gov
23234,Richmond,37.6252,-77.5046,13.32,20.02,33.96,US Census ACS,2023,https://data.census.gov
23235,Richmond,37.4086,-77.3644,15.23,19.48,33.45,US Census ACS,2023,https://data.census.gov
23236,Richmond,37.4421,-77.4001,13.75,19.7,38.77,US Census ACS,2023,https://data.census.gov
23237,Richmond,37.6444,-77.5962,14.57,18.92,38.63,US Census ACS,2023,https://data.census.gov
23238,Richmond,37.5241,-77.3425,12.43,23.08,36.96,US Census ACS,2023,https://data.census.gov
23239,Richmond,37.6458,-77.611,13.53,25.59,42.69,US Census ACS,2023,https://data.census.gov
23240,Richmond,37.5877,-77.2828,14.52,18.65,39.51,US Census ACS,2023,https://data.census.gov
23241,Richmond,37.5335,-77.3148,12.26,24.29,45.32,US Census ACS,2023,https://data.census.gov
23242,Richmond,37.618,-77.5881,15.62,21.23,38.3,US Census ACS,2023,https://data.census.gov
23243,Richmond,37.6746,-77.4299,13.93,19.93,39.52,US Census ACS,2023,https://data.census.gov
23244,Richmond,37.4129,-77.5491,16.46,25.87,44.32,US Census ACS,2023,https://data.census.gov
35201,Birmingham,33.4901,-86.7203,12.74,18.76,43.84,US Census ACS,2023,https://data.census.gov
35202,Birmingham,33.3741,-86.8958,14.12,23.79,34.44,US Census ACS,2023,https://data.census.gov
35203,Birmingham,33.456,-86.7176,13.44,25.91,32.08,US Census ACS,2023,https://data.census.gov
35204,Birmingham,33.4961,-86.9773,14.41,21.78,43.86,US Census ACS,2023,https://data.census.gov
35205,Birmingham,33.6097,-86.9059,15.56,21.42,39.3,US Census ACS,2023,https://data.census.gov
35206,Birmingham,33.5145,-86.707,15.75,20.73,43.05,US Census ACS,2023,https://data.census.gov
35207,Birmingham,33.6256,-86.8317,13.76,26.06,37.19,US Census ACS,2023,https://data.census.gov
35208,Birmingham,33.5024,-86.9896,14.06,20.44,43.8,US Census ACS,2023,https://data.census.gov
35209,Birmingham,33.5363,-86.6368,16.01,19.29,33.87,US Census ACS,2023,https://data.census.gov
35210,Birmingham,33.5389,-86.7826,14.2,24.77,43.33,US Census ACS,2023,https://data.census.gov
35211,Birmingham,33.3983,-86.887,12.33,24.14,33.9,US Census ACS,2023,https://data.census.gov
35212,Birmingham,33.4121,-86.9251,12.27,19.84,32.67,US Census ACS,2023,https://data.census.gov
35213,Birmingham,33.5525,-86.756,15.36,20.47,40.66,US Census ACS,2023,https://data.census.gov
35214,Birmingham,33.6606,-86.8263,12.94,23.03,36.73,US Census ACS,2023,https://data.census.gov
35215,Birmingham,33.4282,-86.7244,15.96,22.29,40.32,US Census ACS,2023,https://data.census.gov
35216,Birmingham,33.4336,-86.7062,15.5,23.68,40.63,US Census ACS,2023,https://data.census.gov
35217,Birmingham,33.6403,-86.6336,11.89,21.96,35.65,US Census ACS,2023,https://data.census.gov
35218,Birmingham,33.3932,-86.7566,12.47,21.21,36.27,US Census ACS,2023,https://data.census.gov
35219,Birmingham,33.5263,-86.9559,15.79,24.34,33.95,US Census ACS,2023,https://data.census.gov
35220,Birmingham,33.4906,-86.97,13.91,23.0,35.18,US Census ACS,2023,https://data.census.gov
35221,Birmingham,33.5274,-86.9599,14.65,20.76,37.09,US Census ACS,2023,https://data.census.gov
35222,Birmingham,33.3758,-86.956,13.48,19.39,35.05,US Census ACS,2023,https://data.census.gov
35223,Birmingham,33.5678,-86.8921,13.92,25.17,34.46,US Census ACS,2023,https://data.census.gov
35224,Birmingham,33.6499,-86.6487,14.64,18.77,38.69,US Census ACS,2023,https://data.census.gov
35225,Birmingham,33.4204,-86.957,12.44,19.74,39.51,US Census ACS,2023,https://data.census.gov
39201,Jackson,32.2271,-90.2321,16.03,19.63,42.79,US Census ACS,2023,https://data.census.gov
39202,Jackson,32.1528,-90.3527,12.08,20.79,43.79,US Census ACS,2023,https://data.census.gov
39203,Jackson,32.1656,-90.2184,13.43,22.71,38.34,US Census ACS,2023,https://data.census.gov
39204,Jackson,32.2514,-90.3531,14.28,23.46,40.99,US Census ACS,2023,https://data.census.gov
39205,Jackson,32.1709,-90.3045,15.19,20.15,40.03,US Census ACS,2023,https://data.census.gov
39206,Jackson,32.2849,-90.3222,12.06,19.69,37.02,US Census ACS,2023,https://data.census.gov
39207,Jackson,32.2956,-90.2128,16.54,20.74,37.83,US Census ACS,2023,https://data.census.gov
39208,Jackson,32.2655,-90.2881,14.1,24.42,34.56,US Census ACS,2023,https://data.census.gov
39209,Jackson,32.1819,-90.1096,15.67,26.48,36.07,US Census ACS,2023,https://data.census.gov
39210,Jackson,32.1713,-90.305,11.99,25.41,44.67,US Census ACS,2023,https://data.census.gov
39211,Jackson,32.4482,-90.2347,15.2,22.14,35.55,US Census ACS,2023,https://data.census.gov
39212,Jackson,32.296,-90.2763,14.4,23.42,44.38,US Census ACS,2023,https://data.census.gov
39213,Jackson,32.1967,-90.2215,12.31,22.09,43.93,US Census ACS,2023,https://data.census.gov
39214,Jackson,32.3854,-90.3628,12.71,26.49,44.07,US Census ACS,2023,https://data.census.gov
39215,Jackson,32.3652,-90.304,15.46,19.79,37.9,US Census ACS,2023,https://data.census.gov
72201,Little Rock,34.7682,-92.3894,13.74,20.04,42.05,US Census ACS,2023,https://data.census.gov
72202,Little Rock,34.7976,-92.1628,16.59,23.26,38.4,US Census ACS,2023,https://data.census.gov
72203,Little Rock,34.6219,-92.3923,16.25,18.88,42.01,US Census ACS,2023,https://data.census.gov
72204,Little Rock,34.7488,-92.4652,13.04,20.67,42.26,US Census ACS,2023,https://data.census.gov
72205,Little Rock,34.7948,-92.249,14.97,26.06,44.75,US Census ACS,2023,https://data.census.gov
72206,Little Rock,34.6569,-92.1649,13.79,24.56,31.63,US Census ACS,2023,https://data.census.gov
72207,Little Rock,34.7913,-92.2076,14.2,22.86,45.02,US Census ACS,2023,https://data.census.gov
72208,Little Rock,34.7869,-92.3467,14.47,22.05,37.46,US Census ACS,2023,https://data.census.gov
72209,Little Rock,34.8213,-92.4585,13.29,23.46,38.26,US Census ACS,2023,https://data.census.gov
72210,Little Rock,34.8875,-92.1108,13.83,23.08,33.62,US Census ACS,2023,https://data.census.gov
72211,Little Rock,34.6962,-92.2345,12.91,26.28,37.48,US Census ACS,2023,https://data.census.gov
72212,Little Rock,34.6491,-92.124,16.32,20.92,42.5,US Census ACS,2023,https://data.census.gov
72213,Little Rock,34.8331,-92.4152,15.76,23.4,39.3,US Census ACS,2023,https://data.census.gov
72214,Little Rock,34.6539,-92.422,13.77,21.44,41.14,US Census ACS,2023,https://data.census.gov
72215,Little Rock,34.5972,-92.1171,12.32,24.69,39.57,US Census ACS,2023,https://data.census.gov
72216,Little Rock,34.8815,-92.2356,12.29,24.06,41.41,US Census ACS,2023,https://data.census.gov
72217,Little Rock,34.6064,-92.3915,12.66,21.95,40.34,US Census ACS,2023,https://data.census.gov
72218,Little Rock,34.8266,-92.1155,16.3,24.33,44.77,US Census ACS,2023,https://data.census.gov
72219,Little Rock,34.6087,-92.1653,13.46,22.61,40.64,US Census ACS,2023,https://data.census.gov
72220,Little Rock,34.7655,-92.4348,12.44,20.17,36.63,US Census ACS,2023,https://data.census.gov
37401,Chattanooga,35.1461,-85.4534,16.16,22.91,31.79,US Census ACS,2023,https://data.census.gov
37402,Chattanooga,34.9016,-85.1394,12.08,24.7,40.56,US Census ACS,2023,https://data.census.gov
37403,Chattanooga,34.9809,-85.4578,14.13,22.72,38.57,US Census ACS,2023,https://data.census.gov
37404,Chattanooga,34.9264,-85.3973,13.74,24.3,38.6,US Census ACS,2023,https://data.census.gov
37405,Chattanooga,34.953,-85.1991,12.85,25.4,34.49,US Census ACS,2023,https://data.census.gov
37406,Chattanooga,34.9671,-85.1632,12.45,21.7,39.45,US Census ACS,2023,https://data.census.gov
37407,Chattanooga,35.0358,-85.4468,15.56,26.14,38.54,US Census ACS,2023,https://data.census.gov
37408,Chattanooga,35.1555,-85.4106,16.09,24.18,37.26,US Census ACS,2023,https://data.census.gov
37409,Chattanooga,34.8976,-85.3465,15.15,26.16,40.42,US Census ACS,2023,https://data.census.gov
37410,Chattanooga,35.0951,-85.3763,12.54,22.09,44.6,US Census ACS,2023,https://data.census.gov
37411,Chattanooga,34.9414,-85.4732,15.24,25.86,35.94,US Census ACS,2023,https://data.census.gov
37412,Chattanooga,35.0932,-85.1884,12.53,23.23,39.57,US Census ACS,2023,https://data.census.gov
37413,Chattanooga,35.0907,-85.371,15.85,22.24,32.76,US Census ACS,2023,https://data.census.gov
37414,Chattanooga,35.0638,-85.1962,15.54,25.91,38.61,US Census ACS,2023,https://data.census.gov
37415,Chattanooga,35.1133,-85.1357,15.33,26.06,42.2,US Census ACS,2023,https://data.census.gov
37416,Chattanooga,35.1223,-85.2977,12.11,23.39,40.91,US Census ACS,2023,https://data.census.gov
37417,Chattanooga,35.0357,-85.4008,13.59,25.22,32.78,US Census ACS,2023,https://data.census.gov
37418,Chattanooga,35.053,-85.3714,16.64,25.35,42.43,US Census ACS,2023,https://data.census.gov
37419,Chattanooga,35.1174,-85.1895,15.64,22.23,41.33,US Census ACS,2023,https://data.census.gov
37420,Chattanooga,35.0582,-85.3824,13.77,22.08,40.66,US Census ACS,2023,https://data.census.gov
37901,Knoxville,35.9806,-83.8556,14.57,20.7,44.85,US Census ACS,2023,https://data.census.gov
37902,Knoxville,36.1059,-83.8437,15.23,20.55,41.77,US Census ACS,2023,https://data.census.gov
37903,Knoxville,35.9361,-83.8778,16.13,20.98,41.41,US Census ACS,2023,https://data.census.gov
37904,Knoxville,35.9969,-84.0337,16.74,25.13,32.89,US Census ACS,2023,https://data.census.gov
37905,Knoxville,35.8953,-84.0148,15.09,22.65,35.21,US Census ACS,2023,https://data.census.gov
37906,Knoxville,35.8615,-83.9467,11.87,23.72,32.99,US Census ACS,2023,https://data.census.gov
37907,Knoxville,35.9189,-83.7765,13.08,22.05,37.26,US Census ACS,2023,https://data.census.gov
37908,Knoxville,35.8884,-83.8143,15.59,19.7,40.61,US Census ACS,2023,https://data.census.gov
37909,Knoxville,36.0959,-83.7466,13.03,19.17,43.98,US Census ACS,2023,https://data.census.gov
37910,Knoxville,35.9395,-83.7964,13.24,25.62,36.95,US Census ACS,2023,https://data.census.gov
37911,Knoxville,35.9424,-83.9064,15.63,21.54,36.38,US Census ACS,2023,https://data.census.gov
37912,Knoxville,35.8986,-84.0266,11.9,19.6,43.28,US Census ACS,2023,https://data.census.gov
37913,Knoxville,35.826,-83.9278,13.87,19.73,43.12,US Census ACS,2023,https://data.census.gov
37914,Knoxville,35.9466,-83.8265,11.77,21.23,44.15,US Census ACS,2023,https://data.census.gov
37915,Knoxville,35.9807,-84.0089,11.65,23.38,32.82,US Census ACS,2023,https://data.census.gov
37916,Knoxville,35.8224,-83.9231,14.97,24.26,32.72,US Census ACS,2023,https://data.census.gov
37917,Knoxville,35.8801,-83.8696,14.26,18.8,38.46,US Census ACS,2023,https://data.census.gov
37918,Knoxville,35.9267,-83.9212,12.49,20.8,35.74,US Census ACS,2023,https://data.census.gov
37919,Knoxville,35.9123,-84.0963,15.41,26.35,41.53,US Census ACS,2023,https://data.census.gov
37920,Knoxville,36.0378,-83.7642,13.54,20.67,38.13,US Census ACS,2023,https://data.census.gov
35801,Huntsville,34.7079,-86.7432,12.66,20.72,41.83,US Census ACS,2023,https://data.census.gov
35802,Huntsville,34.7481,-86.4382,12.49,18.48,37.12,US Census ACS,2023,https://data.census.gov
35803,Huntsville,34.7966,-86.6401,14.57,26.14,40.4,US Census ACS,2023,https://data.census.gov
35804,Huntsville,34.7559,-86.582,13.33,21.89,34.11,US Census ACS,2023,https://data.census.gov
35805,Huntsville,34.8125,-86.4995,14.49,21.61,36.26,US Census ACS,2023,https://data.census.gov
35806,Huntsville,34.7077,-86.736,12.65,24.36,44.09,US Census ACS,2023,https://data.census.gov
35807,Huntsville,34.8121,-86.7147,12.53,26.37,33.54,US Census ACS,2023,https://data.census.gov
35808,Huntsville,34.7777,-86.4916,13.67,19.8,33.26,US Census ACS,2023,https://data.census.gov
35809,Huntsville,34.8185,-86.5026,16.13,18.6,34.54,US Census ACS,2023,https://data.census.gov
35810,Huntsville,34.6263,-86.621,12.65,22.64,33.26,US Census ACS,2023,https://data.census.gov
35811,Huntsville,34.8674,-86.6693,15.07,21.31,34.24,US Census ACS,2023,https://data.census.gov
35812,Huntsville,34.8036,-86.6961,16.01,24.54,43.28,US Census ACS,2023,https://data.census.gov
35813,Huntsville,34.727,-86.7408,12.42,21.76,35.4,US Census ACS,2023,https://data.census.gov
35814,Huntsville,34.7605,-86.5112,16.19,20.03,37.27,US Census ACS,2023,https://data.census.gov
35815,Huntsville,34.6437,-86.6057,15.25,21.61,44.14,US Census ACS,2023,https://data.census.gov
35816,Huntsville,34.5926,-86.656,13.06,23.51,31.79,US Census ACS,2023,https://data.census.gov
35817,Huntsville,34.7372,-86.4676,12.21,21.78,32.43,US Census ACS,2023,https://data.census.gov
35818,Huntsville,34.8734,-86.6638,11.93,21.73,45.35,US Census ACS,2023,https://data.census.gov
35819,Huntsville,34.7794,-86.5838,16.73,23.95,34.34,US Census ACS,2023,https://data.census.gov
35820,Huntsville,34.604,-86.6983,11.91,23.55,32.19,US Census ACS,2023,https://data.census.gov
80901,Colorado Springs,38.6889,-104.726,13.91,26.32,36.91,US Census ACS,2023,https://data.census.gov
80902,Colorado Springs,38.6976,-104.8922,15.95,25.69,44.05,US Census ACS,2023,https://data.census.gov
80903,Colorado Springs,38.7572,-104.7671,15.4,24.99,41.15,US Census ACS,2023,https://data.census.gov
80904,Colorado Springs,38.7692,-104.9203,13.42,20.65,36.94,US Census ACS,2023,https://data.census.gov
80905,Colorado Springs,38.897,-104.7245,12.58,23.71,40.87,US Census ACS,2023,https://data.census.gov
80906,Colorado Springs,38.9338,-104.7896,12.76,20.71,45.41,US Census ACS,2023,https://data.census.gov
80907,Colorado Springs,38.7351,-104.7152,15.92,24.14,41.55,US Census ACS,2023,https://data.census.gov
80908,Colorado Springs,38.7261,-104.9324,12.67,25.58,44.83,US Census ACS,2023,https://data.census.gov
80909,Colorado Springs,38.7516,-104.6453,12.43,24.67,34.21,US Census ACS,2023,https://data.census.gov
80910,Colorado Springs,38.7266,-104.8132,14.97,22.04,45.22,US Census ACS,2023,https://data.census.gov
80911,Colorado Springs,38.745,-104.9654,13.2,25.51,42.12,US Census ACS,2023,https://data.census.gov
80912,Colorado Springs,38.8741,-104.9725,13.57,22.59,32.15,US Census ACS,2023,https://data.census.gov
80913,Colorado Springs,38.6908,-104.9241,11.9,25.84,43.85,US Census ACS,2023,https://data.census.gov
80914,Colorado Springs,38.7963,-104.7415,11.75,24.85,34.74,US Census ACS,2023,https://data.census.gov
80915,Colorado Springs,38.9103,-104.9924,15.19,21.64,43.32,US Census ACS,2023,https://data.census.gov
80916,Colorado Springs,38.8286,-104.7344,13.47,20.58,34.76,US Census ACS,2023,https://data.census.gov
80917,Colorado Springs,38.7612,-104.9417,16.3,20.99,45.28,US Census ACS,2023,https://data.census.gov
80918,Colorado Springs,38.8939,-104.8331,12.04,23.3,44.26,US Census ACS,2023,https://data.census.gov
80919,Colorado Springs,38.8516,-104.8742,14.43,25.67,34.23,US Census ACS,2023,https://data.census.gov
80920,Colorado Springs,38.8249,-104.9132,16.52,20.38,44.35,US Census ACS,2023,https://data.census.gov
80521,Fort Collins,40.6156,-105.0487,15.93,21.29,34.27,US Census ACS,2023,https://data.census.gov
80522,Fort Collins,40.5813,-105.0875,13.75,20.47,33.93,US Census ACS,2023,https://data.census.gov
80523,Fort Collins,40.7337,-105.2207,12.92,20.23,44.0,US Census ACS,2023,https://data.census.gov
80524,Fort Collins,40.5595,-105.1563,15.31,25.67,31.72,US Census ACS,2023,https://data.census.gov
80525,Fort Collins,40.5862,-104.9995,16.0,21.91,33.06,US Census ACS,2023,https://data.census.gov
80526,Fort Collins,40.4926,-105.1942,13.04,20.45,40.47,US Census ACS,2023,https://data.census.gov
80527,Fort Collins,40.6055,-104.9815,13.0,22.5,45.3,US Census ACS,2023,https://data.census.gov
80528,Fort Collins,40.5814,-105.0669,13.35,19.51,36.03,US Census ACS,2023,https://data.census.gov
80529,Fort Collins,40.4537,-104.9633,14.17,21.48,32.96,US Census ACS,2023,https://data.census.gov
80530,Fort Collins,40.6692,-104.9353,15.53,21.7,43.18,US Census ACS,2023,https://data.census.gov
80531,Fort Collins,40.7276,-104.9174,16.21,24.26,42.76,US Census ACS,2023,https://data.census.gov
80532,Fort Collins,40.5228,-105.1228,13.47,20.27,36.47,US Census ACS,2023,https://data.census.gov
80533,Fort Collins,40.7307,-105.1286,15.81,22.02,44.32,US Census ACS,2023,https://data.census.gov
80534,Fort Collins,40.6703,-105.1334,13.29,22.88,34.4,US Census ACS,2023,https://data.census.gov
80535,Fort Collins,40.5431,-105.0584,15.81,22.4,44.98,US Census ACS,2023,https://data.census.gov
83701,Boise,43.7247,-116.0441,13.92,23.91,39.76,US Census ACS,2023,https://data.census.gov
83702,Boise,43.6019,-116.2558,14.1,22.41,36.46,US Census ACS,2023,https://data.census.gov
83703,Boise,43.6464,-116.2294,16.0,25.79,43.3,US Census ACS,2023,https://data.census.gov
83704,Boise,43.6846,-116.3613,14.8,20.17,36.44,US Census ACS,2023,https://data.census.gov
83705,Boise,43.7173,-116.1541,14.7,21.05,43.35,US Census ACS,2023,https://data.census.gov
83706,Boise,43.5021,-116.1499,16.67,25.78,36.59,US Census ACS,2023,https://data.census.gov
83707,Boise,43.5185,-116.0558,14.38,18.87,37.86,US Census ACS,2023,https://data.census.gov
83708,Boise,43.7088,-116.1862,15.97,24.48,45.37,US Census ACS,2023,https://data.census.gov
83709,Boise,43.718,-116.3356,13.66,24.12,37.15,US Census ACS,2023,https://data.census.gov
83710,Boise,43.5694,-116.3151,11.64,21.67,34.27,US Census ACS,2023,https://data.census.gov
83711,Boise,43.514,-116.3647,15.91,26.09,42.99,US Census ACS,2023,https://data.census.gov
83712,Boise,43.5914,-116.2544,14.58,19.49,45.17,US Census ACS,2023,https://data.census.gov
83713,Boise,43.677,-116.2647,13.42,20.71,38.5,US Census ACS,2023,https://data.census.gov
83714,Boise,43.5255,-116.2124,15.29,22.68,37.46,US Census ACS,2023,https://data.census.gov
83715,Boise,43.6774,-116.1641,15.02,20.95,36.34,US Census ACS,2023,https://data.census.gov
83716,Boise,43.5902,-116.2899,14.69,23.8,38.14,US Census ACS,2023,https://data.census.gov
83717,Boise,43.7008,-116.3328,14.71,22.74,41.18,US Census ACS,2023,https://data.census.gov
83718,Boise,43.5903,-116.2651,14.64,25.06,42.68,US Census ACS,2023,https://data.census.gov
83719,Boise,43.4972,-116.3332,12.99,23.71,43.39,US Census ACS,2023,https://data.census.gov
83720,Boise,43.699,-116.2283,14.73,21.7,33.97,US Census ACS,2023,https://data.census.gov
84101,Salt Lake City,40.8773,-111.9314,12.09,18.56,34.33,US Census ACS,2023,https://data.census.gov
84102,Salt Lake City,40.6363,-112.0239,14.69,19.71,40.78,US Census ACS,2023,https://data.census.gov
84103,Salt Lake City,40.7514,-111.8461,16.6,25.1,45.09,US Census ACS,2023,https://data.census.gov
84104,Salt Lake City,40.823,-111.9307,14.19,22.89,34.93,US Census ACS,2023,https://data.census.gov
84105,Salt Lake City,40.6169,-111.754,16.32,24.29,42.79,US Census ACS,2023,https://data.census.gov
