zip_code,metro,lat,lng,price_per_unit,price_per_unit_class_a,price_per_unit_class_b,price_per_unit_yoy_chg_pct,data_source,as_of_date,source_url
30344,Atlanta,33.6707,-84.5146,194950.86,224101.0,188391.0,-5.0,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
30345,Atlanta,33.6784,-84.2327,187242.9,224944.0,206204.0,-3.97,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
30346,Atlanta,33.8724,-84.4921,187530.72,218774.0,170832.0,-3.74,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
30347,Atlanta,33.7646,-84.4745,222483.3,252351.0,198641.0,-4.77,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
30348,Atlanta,33.7457,-84.2163,217014.72,226347.0,210239.0,-4.87,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
30349,Atlanta,33.6097,-84.5652,186702.36,248788.0,162509.0,-3.88,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
30350,Atlanta,33.7522,-84.4205,174691.14,228375.0,162022.0,-3.91,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
68101,Omaha,41.2361,-96.0665,154401.22,189429.0,147777.0,-4.18,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
68102,Omaha,41.1386,-95.8628,125310.16,215538.0,151005.0,-4.84,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
68103,Omaha,41.3973,-96.0745,146576.44,184165.0,124658.0,-4.5,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
68104,Omaha,41.3093,-95.9123,125174.44,206560.0,117150.0,-4.19,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
68105,Omaha,41.2773,-95.8126,161322.94,201726.0,139287.0,-5.07,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
68106,Omaha,41.3644,-95.8281,154416.88,170832.0,134789.0,-3.75,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
68107,Omaha,41.3361,-96.0439,135703.18,178506.0,159436.0,-4.24,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
68108,Omaha,41.2045,-95.8951,154035.82,220154.0,120284.0,-4.34,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
68109,Omaha,41.1369,-95.8479,119829.16,216976.0,143775.0,-4.39,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
68110,Omaha,41.2698,-95.8211,119014.84,215926.0,133708.0,-3.94,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
68111,Omaha,41.2656,-95.993,126338.5,179641.0,158325.0,-3.75,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
68112,Omaha,41.2546,-95.9994,139529.44,179119.0,138464.0,-4.87,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
68113,Omaha,41.2894,-95.9594,141085.0,174531.0,120205.0,-4.25,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
68114,Omaha,41.2942,-96.0055,130874.68,185243.0,129260.0,-4.86,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
68115,Omaha,41.2873,-95.9191,147876.22,208054.0,113748.0,-4.97,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
68116,Omaha,41.3885,-95.8924,144556.3,215679.0,124936.0,-4.83,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
68117,Omaha,41.2679,-96.0172,170113.42,189549.0,138925.0,-4.91,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
68118,Omaha,41.3808,-95.8245,166224.52,218011.0,130267.0,-3.75,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
68119,Omaha,41.1069,-95.8789,131193.1,214671.0,159089.0,-4.33,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
68120,Omaha,41.3087,-95.9284,131730.76,165286.0,156614.0,-5.3,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27601,Raleigh-Durham,35.8508,-78.6334,240329.8,275015.0,226971.0,-3.82,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27602,Raleigh-Durham,35.7796,-78.7659,260532.28,312259.0,259465.0,-3.89,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27603,Raleigh-Durham,35.802,-78.8069,201506.86,307222.0,227494.0,-5.3,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27604,Raleigh-Durham,35.6392,-78.7836,200356.3,261641.0,193385.0,-4.77,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27605,Raleigh-Durham,35.7972,-78.7508,229915.54,301112.0,201888.0,-4.22,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27606,Raleigh-Durham,35.6972,-78.7052,239568.4,312385.0,235675.0,-4.51,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27607,Raleigh-Durham,35.7707,-78.6226,243874.54,301752.0,251380.0,-4.48,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27608,Raleigh-Durham,35.853,-78.5836,232165.9,261333.0,241888.0,-4.79,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27609,Raleigh-Durham,35.8998,-78.7203,224467.3,271052.0,184881.0,-3.95,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27610,Raleigh-Durham,35.8639,-78.5264,219027.52,265524.0,218355.0,-5.22,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27611,Raleigh-Durham,35.837,-78.6657,257901.22,362923.0,185283.0,-5.14,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27612,Raleigh-Durham,35.8887,-78.7934,229610.98,363962.0,262125.0,-5.14,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27613,Raleigh-Durham,35.7799,-78.6616,228274.3,373910.0,256443.0,-3.85,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27614,Raleigh-Durham,35.6692,-78.7297,196997.68,297960.0,206131.0,-4.09,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27615,Raleigh-Durham,35.8889,-78.7542,249779.62,334233.0,189414.0,-3.79,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27616,Raleigh-Durham,35.8911,-78.467,270845.02,304561.0,223877.0,-5.08,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27617,Raleigh-Durham,35.717,-78.4878,247520.8,317456.0,215125.0,-4.47,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27618,Raleigh-Durham,35.7076,-78.5006,232868.08,340663.0,215462.0,-4.51,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27619,Raleigh-Durham,35.8838,-78.6927,231269.14,369444.0,236101.0,-4.53,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27620,Raleigh-Durham,35.9064,-78.5947,269939.8,272411.0,197636.0,-3.79,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27621,Raleigh-Durham,35.6376,-78.4659,193199.14,261104.0,196648.0,-5.19,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27622,Raleigh-Durham,35.6989,-78.7593,203224.24,272503.0,255382.0,-5.07,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27623,Raleigh-Durham,35.9188,-78.7907,264880.72,332897.0,239260.0,-4.57,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27624,Raleigh-Durham,35.6915,-78.6916,235177.66,357475.0,256772.0,-4.74,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27625,Raleigh-Durham,35.84,-78.7867,254407.24,269819.0,197749.0,-4.19,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27626,Raleigh-Durham,35.9111,-78.6602,207505.0,334153.0,202386.0,-4.52,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27627,Raleigh-Durham,35.7371,-78.5578,252089.2,298360.0,183829.0,-4.89,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27628,Raleigh-Durham,35.9139,-78.4949,220355.74,280452.0,208502.0,-5.16,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27629,Raleigh-Durham,35.7701,-78.6401,273983.68,350439.0,247891.0,-5.31,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27630,Raleigh-Durham,35.6633,-78.5875,268823.08,263834.0,207072.0,-5.23,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27631,Raleigh-Durham,35.9181,-78.5901,195102.64,347047.0,252681.0,-4.96,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27632,Raleigh-Durham,35.7884,-78.5421,242191.0,297001.0,250278.0,-3.92,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27633,Raleigh-Durham,35.9076,-78.4736,229348.72,264622.0,207192.0,-3.76,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27634,Raleigh-Durham,35.8847,-78.7091,236785.06,361746.0,186352.0,-4.07,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
27635,Raleigh-Durham,35.7174,-78.4605,253992.7,317250.0,245384.0,-4.64,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
55401,Minneapolis,45.0901,-93.4362,181023.18,285682.0,198508.0,-4.07,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
55402,Minneapolis,44.9461,-93.3549,166260.12,293823.0,171865.0,-4.23,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
55403,Minneapolis,44.9389,-93.2056,220538.76,232687.0,173813.0,-4.51,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
55404,Minneapolis,44.9838,-93.1439,228920.64,250238.0,185770.0,-5.3,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
55405,Minneapolis,45.0293,-93.1425,202490.34,305726.0,156333.0,-4.48,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
55406,Minneapolis,44.8357,-93.1993,162827.34,270064.0,160501.0,-3.71,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
55407,Minneapolis,45.0536,-93.2202,179520.9,219921.0,176754.0,-4.18,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
55408,Minneapolis,44.8572,-93.3421,188050.2,271855.0,180335.0,-5.2,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
55409,Minneapolis,44.8772,-93.3331,222806.22,236771.0,177754.0,-4.45,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
55410,Minneapolis,45.1116,-93.382,186786.6,239700.0,159261.0,-4.47,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
55411,Minneapolis,44.9096,-93.239,227643.0,231786.0,195540.0,-4.75,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
55412,Minneapolis,44.8889,-93.323,206414.52,233976.0,192699.0,-4.31,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
55413,Minneapolis,44.8421,-93.3285,213715.32,274300.0,214614.0,-3.92,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
55414,Minneapolis,44.8698,-93.3194,226618.08,262662.0,217094.0,-3.7,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
55415,Minneapolis,44.9872,-93.3829,201626.88,261212.0,204804.0,-4.65,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
55416,Minneapolis,44.8801,-93.0865,209573.52,270017.0,172772.0,-4.24,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
55417,Minneapolis,44.9709,-93.2924,181156.56,228706.0,179595.0,-4.48,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
55418,Minneapolis,45.1121,-93.1039,218875.02,301556.0,214153.0,-3.82,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
55419,Minneapolis,44.87,-93.3642,178215.18,233521.0,210385.0,-5.0,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
55420,Minneapolis,44.9393,-93.1102,222055.08,258938.0,179728.0,-5.27,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
55421,Minneapolis,45.0844,-93.1116,201128.46,291567.0,211893.0,-4.67,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
55422,Minneapolis,44.912,-93.3073,187334.16,261080.0,182256.0,-3.88,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
55423,Minneapolis,44.9847,-93.1845,228001.02,283123.0,154953.0,-5.08,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
55424,Minneapolis,44.96,-93.2417,210289.56,274992.0,176153.0,-3.8,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
55425,Minneapolis,44.8654,-93.1232,200117.58,256038.0,206931.0,-4.78,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
55426,Minneapolis,45.0066,-93.4325,171286.44,301736.0,173239.0,-4.76,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
55427,Minneapolis,44.9101,-93.3012,171202.2,288895.0,186964.0,-4.34,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
55428,Minneapolis,45.0968,-93.4219,184926.3,254541.0,157720.0,-3.83,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
55429,Minneapolis,45.12,-93.2742,203051.94,247054.0,211559.0,-4.34,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
55430,Minneapolis,45.038,-93.1797,192922.08,272405.0,180535.0,-4.02,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
33601,Tampa Bay,27.9986,-82.5116,239396.48,244776.0,189860.0,-4.74,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
33602,Tampa Bay,27.9669,-82.4874,192840.38,306874.0,190956.0,-4.72,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
33603,Tampa Bay,27.9849,-82.3721,247546.7,269906.0,188015.0,-5.09,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
33604,Tampa Bay,27.8212,-82.284,227082.14,319737.0,173860.0,-3.78,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
33605,Tampa Bay,27.8902,-82.5817,212987.6,257649.0,199404.0,-4.16,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
33606,Tampa Bay,27.9975,-82.5008,182174.66,265799.0,172228.0,-4.17,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
33607,Tampa Bay,27.8167,-82.4116,192252.14,342056.0,182853.0,-4.94,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
33608,Tampa Bay,28.0567,-82.4245,186779.96,278599.0,220206.0,-4.78,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
33609,Tampa Bay,28.0279,-82.4925,181516.76,334554.0,172103.0,-4.56,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
33610,Tampa Bay,27.9879,-82.6369,226300.4,337584.0,230199.0,-4.06,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
33611,Tampa Bay,27.9889,-82.4287,216586.7,342411.0,198948.0,-3.72,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
33612,Tampa Bay,28.0964,-82.5693,191501.36,314722.0,224875.0,-4.04,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
33613,Tampa Bay,28.075,-82.6132,203715.08,292455.0,208103.0,-4.11,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
33614,Tampa Bay,28.0243,-82.5429,188180.9,300971.0,195184.0,-4.57,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
33615,Tampa Bay,27.8632,-82.5799,181168.46,265057.0,189323.0,-4.79,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
33616,Tampa Bay,27.8793,-82.5428,204342.02,305004.0,167698.0,-5.2,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
33617,Tampa Bay,27.8741,-82.3869,245797.46,285611.0,217743.0,-3.85,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
33618,Tampa Bay,27.9153,-82.3565,176973.38,254494.0,218927.0,-4.6,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
33619,Tampa Bay,27.8973,-82.377,193776.92,283019.0,223338.0,-4.76,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
33620,Tampa Bay,28.0208,-82.4247,231579.08,281745.0,187103.0,-4.56,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
33621,Tampa Bay,27.9501,-82.3987,187701.02,323154.0,239691.0,-4.91,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
33622,Tampa Bay,27.9814,-82.6047,191996.72,250638.0,232721.0,-5.0,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
33623,Tampa Bay,27.9174,-82.5239,195433.28,245267.0,203831.0,-3.89,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
33624,Tampa Bay,27.9226,-82.369,197600.48,304795.0,214912.0,-5.22,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
33625,Tampa Bay,27.9608,-82.6035,196772.3,296916.0,226941.0,-4.35,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
33626,Tampa Bay,27.8313,-82.5546,246060.62,335766.0,205221.0,-4.54,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
33627,Tampa Bay,27.8189,-82.5018,231470.72,339851.0,176750.0,-4.33,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
33628,Tampa Bay,27.9677,-82.3873,233978.48,268474.0,200588.0,-4.77,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
33629,Tampa Bay,27.8192,-82.4463,228134.78,247775.0,218699.0,-4.53,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
33630,Tampa Bay,28.0678,-82.4595,235131.74,284085.0,222956.0,-4.46,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
33631,Tampa Bay,27.8376,-82.6007,237709.16,301190.0,210250.0,-4.65,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
33632,Tampa Bay,27.8238,-82.5809,189148.4,293500.0,238559.0,-4.31,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
33633,Tampa Bay,27.9445,-82.5952,185433.2,312674.0,182353.0,-5.29,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
33634,Tampa Bay,27.8879,-82.389,206021.6,247796.0,211302.0,-5.11,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
33635,Tampa Bay,27.9175,-82.3407,179248.94,312674.0,176934.0,-4.16,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
33636,Tampa Bay,27.867,-82.5172,231617.78,263375.0,231978.0,-5.19,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
33637,Tampa Bay,27.8428,-82.4047,237035.78,293280.0,223397.0,-3.92,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
33638,Tampa Bay,27.8969,-82.5837,221671.88,289080.0,238236.0,-4.83,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
33639,Tampa Bay,27.8519,-82.4583,221733.8,337824.0,223456.0,-4.98,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
33640,Tampa Bay,27.819,-82.3059,230712.2,279529.0,222897.0,-4.29,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
70112,New Orleans,30.0007,-90.0178,129811.88,182967.0,123830.0,-5.14,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
70113,New Orleans,29.9955,-90.2026,173698.58,198380.0,172732.0,-4.31,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
70114,New Orleans,30.0978,-90.036,162315.38,214455.0,165597.0,-5.17,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
70115,New Orleans,30.0186,-89.901,173815.76,178982.0,121005.0,-4.7,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
70116,New Orleans,30.0939,-90.0688,142662.62,240723.0,156166.0,-4.1,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
70117,New Orleans,30.0938,-89.9313,157259.9,188700.0,125675.0,-4.58,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
70118,New Orleans,29.8235,-90.0269,137595.98,207932.0,155986.0,-4.68,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
70119,New Orleans,29.9,-90.1187,174669.5,201129.0,136420.0,-4.41,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
70120,New Orleans,30.0111,-89.9881,160853.42,173001.0,145230.0,-4.89,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
70121,New Orleans,29.8391,-89.9342,127289.72,238312.0,143587.0,-4.58,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
70122,New Orleans,29.962,-90.212,145435.88,175186.0,132572.0,-5.02,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
70123,New Orleans,29.8127,-90.0026,167002.58,242440.0,166148.0,-5.23,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
70124,New Orleans,29.9329,-90.072,128924.66,221996.0,169106.0,-4.13,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
70125,New Orleans,29.8626,-90.0181,176745.26,238674.0,167484.0,-4.42,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
70126,New Orleans,29.9915,-90.0393,134086.16,209092.0,147123.0,-4.35,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
70127,New Orleans,29.8438,-90.215,155485.46,177408.0,136505.0,-4.33,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
70128,New Orleans,29.8668,-90.1334,137685.26,174523.0,148172.0,-3.73,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
70129,New Orleans,29.8485,-89.896,171020.18,217830.0,163455.0,-5.14,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
70130,New Orleans,29.8377,-89.9451,145246.16,203600.0,153908.0,-4.37,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
70131,New Orleans,30.0326,-90.1951,155546.84,203216.0,159050.0,-3.9,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
70132,New Orleans,30.0371,-90.2343,143639.12,205371.0,123083.0,-3.8,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
70133,New Orleans,29.968,-89.9595,139526.66,184610.0,144350.0,-5.05,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
70134,New Orleans,29.8787,-89.9503,180238.34,218598.0,165151.0,-3.93,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
70135,New Orleans,30.016,-90.1856,169524.74,218591.0,149233.0,-3.98,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
70136,New Orleans,29.9351,-89.9513,166913.3,201318.0,173538.0,-4.22,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
23220,Richmond,37.4159,-77.5995,192584.61,242108.0,174761.0,-4.68,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
23221,Richmond,37.6849,-77.4639,200709.95,261633.0,145413.0,-4.98,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
23222,Richmond,37.4054,-77.4226,160044.78,203292.0,173794.0,-4.56,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
23223,Richmond,37.4967,-77.585,203241.11,251736.0,178262.0,-3.78,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
23224,Richmond,37.5448,-77.5774,164523.98,243285.0,197651.0,-4.32,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
23225,Richmond,37.4723,-77.4837,184369.55,222315.0,168309.0,-3.89,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
23226,Richmond,37.6595,-77.4309,189002.54,242393.0,150788.0,-4.97,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
23227,Richmond,37.4189,-77.5338,165914.51,219919.0,156346.0,-5.26,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
23228,Richmond,37.5328,-77.4454,209444.06,281028.0,182529.0,-3.95,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
23229,Richmond,37.526,-77.5971,152790.93,281547.0,183948.0,-4.53,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
23230,Richmond,37.5885,-77.5539,196948.46,237895.0,169216.0,-4.03,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
23231,Richmond,37.5199,-77.5093,207214.07,200351.0,199307.0,-4.24,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
23232,Richmond,37.4466,-77.5103,201831.35,225490.0,178645.0,-4.58,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
23233,Richmond,37.4853,-77.4535,191943.81,197453.0,189451.0,-5.28,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
23234,Richmond,37.6252,-77.5046,156366.59,249020.0,186651.0,-5.21,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
23235,Richmond,37.4086,-77.3644,163062.95,275448.0,152950.0,-4.83,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
23236,Richmond,37.4421,-77.4001,159359.13,267818.0,144256.0,-4.26,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
23237,Richmond,37.6444,-77.5962,166638.62,233267.0,150703.0,-5.1,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
23238,Richmond,37.5241,-77.3425,175398.35,260820.0,161424.0,-4.5,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
23239,Richmond,37.6458,-77.611,205381.38,235430.0,175431.0,-4.39,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
23240,Richmond,37.5877,-77.2828,202401.66,274237.0,171298.0,-5.03,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
23241,Richmond,37.5335,-77.3148,201222.59,254574.0,177763.0,-4.78,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
23242,Richmond,37.618,-77.5881,192975.5,205567.0,161704.0,-4.78,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
23243,Richmond,37.6746,-77.4299,147260.82,257697.0,176965.0,-4.64,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
23244,Richmond,37.4129,-77.5491,202760.51,261538.0,179705.0,-4.31,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
35201,Birmingham,33.4901,-86.7203,116237.62,206863.0,106932.0,-4.95,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
