zip_code,metro,lat,lng,occupancy_rate_pct,vacancy_rate_pct,market_tightness,data_source,as_of_date,source_url
85713,Tucson,32.1849,-110.9392,93.19,-0.87,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85714,Tucson,32.0923,-111.1434,99.73,22.67,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85715,Tucson,32.3179,-110.9779,106.27,-5.39,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85716,Tucson,32.2808,-110.991,104.92,-8.12,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85717,Tucson,32.2857,-110.9968,85.06,11.77,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85718,Tucson,32.3553,-110.8792,95.04,5.88,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85719,Tucson,32.2921,-111.0884,109.35,1.48,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85720,Tucson,32.1838,-110.8789,77.12,-7.49,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
95801,Sacramento,38.7251,-121.5944,78.38,3.4,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
95802,Sacramento,38.4783,-121.6476,104.39,1.6,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
95803,Sacramento,38.6889,-121.3186,88.21,10.44,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
95804,Sacramento,38.5041,-121.489,76.5,14.94,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
95805,Sacramento,38.7081,-121.4369,88.19,-2.35,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
95806,Sacramento,38.6904,-121.4421,99.25,21.53,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
95807,Sacramento,38.447,-121.4647,88.56,20.26,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
95808,Sacramento,38.6032,-121.6437,107.53,-7.23,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
95809,Sacramento,38.4769,-121.4569,76.92,17.88,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
95810,Sacramento,38.6255,-121.4699,94.43,19.99,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
95811,Sacramento,38.6928,-121.4255,107.23,-2.13,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
95812,Sacramento,38.4455,-121.4415,106.93,0.66,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
95813,Sacramento,38.5012,-121.6023,85.32,19.63,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
95814,Sacramento,38.576,-121.4759,91.97,8.78,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
95815,Sacramento,38.7236,-121.6069,82.34,11.1,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
95816,Sacramento,38.5001,-121.3769,91.38,8.65,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
95817,Sacramento,38.473,-121.4989,109.18,6.56,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
95818,Sacramento,38.6175,-121.4987,90.01,23.57,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
95819,Sacramento,38.434,-121.4017,79.79,-7.89,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
95820,Sacramento,38.602,-121.5599,106.47,2.41,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
95821,Sacramento,38.6919,-121.4002,77.37,7.64,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
95822,Sacramento,38.4626,-121.3907,90.06,10.58,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
95823,Sacramento,38.5487,-121.4317,81.01,17.64,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
95824,Sacramento,38.6269,-121.4565,77.2,18.58,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
95825,Sacramento,38.7213,-121.4743,85.49,15.71,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
95826,Sacramento,38.5565,-121.4319,84.68,12.11,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
95827,Sacramento,38.4517,-121.6387,85.78,-9.84,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
95828,Sacramento,38.4366,-121.5179,84.68,6.01,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
95829,Sacramento,38.6534,-121.3376,79.74,7.59,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
95830,Sacramento,38.5922,-121.3149,94.49,9.55,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
64101,Kansas City,38.969,-94.4333,108.08,1.03,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
64102,Kansas City,39.0462,-94.4435,81.54,15.14,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
64103,Kansas City,39.0029,-94.7421,90.71,-0.66,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
64104,Kansas City,39.0096,-94.4265,86.53,-1.93,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
64105,Kansas City,39.1862,-94.4403,92.49,7.36,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
64106,Kansas City,39.2317,-94.7505,91.68,-7.99,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
64107,Kansas City,39.0568,-94.6538,90.19,-0.22,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
64108,Kansas City,38.9743,-94.7185,86.28,-4.27,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
64109,Kansas City,39.1963,-94.4661,78.54,-5.45,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
64110,Kansas City,39.1656,-94.5876,88.49,4.45,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
64111,Kansas City,39.0758,-94.6524,98.03,-7.03,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
64112,Kansas City,39.2113,-94.4348,103.82,-2.07,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
64113,Kansas City,39.2336,-94.6566,100.47,14.56,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
64114,Kansas City,39.0123,-94.4802,96.8,10.98,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
64115,Kansas City,39.1903,-94.5881,99.3,20.1,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
64116,Kansas City,39.1881,-94.5895,85.57,17.09,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
64117,Kansas City,39.123,-94.6753,83.12,-7.98,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
64118,Kansas City,39.2085,-94.6533,84.22,15.41,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
64119,Kansas City,39.2263,-94.6758,108.78,22.69,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
64120,Kansas City,38.9944,-94.5759,97.03,10.19,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
64121,Kansas City,39.2193,-94.5736,106.82,15.2,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
64122,Kansas City,39.0791,-94.4067,109.58,11.96,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
64123,Kansas City,39.0617,-94.6968,95.78,-5.91,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
64124,Kansas City,39.229,-94.5116,104.09,-2.55,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
64125,Kansas City,39.1423,-94.4428,100.93,17.98,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
64126,Kansas City,39.1737,-94.4544,96.4,6.34,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
64127,Kansas City,38.9591,-94.6261,80.24,19.48,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
64128,Kansas City,39.1564,-94.6735,109.78,-0.9,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
64129,Kansas City,38.9953,-94.6705,105.81,2.24,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
64130,Kansas City,39.2402,-94.4648,79.49,21.49,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30301,Atlanta,33.6469,-84.4303,79.2,13.69,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30302,Atlanta,33.7843,-84.5077,86.07,24.82,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30303,Atlanta,33.8691,-84.2169,103.02,1.88,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30304,Atlanta,33.6691,-84.3432,80.44,14.31,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30305,Atlanta,33.6405,-84.5007,101.72,0.81,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30306,Atlanta,33.6416,-84.261,107.09,9.97,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30307,Atlanta,33.6855,-84.3346,105.58,13.69,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30308,Atlanta,33.6175,-84.5153,83.51,-5.84,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30309,Atlanta,33.8503,-84.3847,102.93,20.5,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30310,Atlanta,33.6767,-84.3137,102.56,-4.42,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30311,Atlanta,33.8121,-84.4768,76.6,7.67,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30312,Atlanta,33.7825,-84.4446,89.57,18.7,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30313,Atlanta,33.7139,-84.3013,102.28,10.68,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30314,Atlanta,33.829,-84.2776,95.73,-1.61,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30315,Atlanta,33.6185,-84.2108,93.24,1.1,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30316,Atlanta,33.679,-84.4161,79.1,15.22,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30317,Atlanta,33.7681,-84.2439,76.93,13.09,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30318,Atlanta,33.7312,-84.4282,89.5,1.29,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30319,Atlanta,33.6901,-84.3939,83.37,2.3,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30320,Atlanta,33.8346,-84.2937,90.96,11.11,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30321,Atlanta,33.7097,-84.5555,92.62,-3.54,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30322,Atlanta,33.8129,-84.3516,90.13,19.2,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30323,Atlanta,33.85,-84.5186,97.07,-0.66,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30324,Atlanta,33.8471,-84.2499,86.97,20.86,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30325,Atlanta,33.7929,-84.5162,80.61,20.61,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30326,Atlanta,33.7343,-84.4713,91.65,15.81,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30327,Atlanta,33.8831,-84.3554,78.1,-7.52,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30328,Atlanta,33.6154,-84.4774,77.16,23.72,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30329,Atlanta,33.8191,-84.3446,88.53,-4.46,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30330,Atlanta,33.812,-84.3085,78.48,-2.44,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30331,Atlanta,33.6354,-84.2173,94.86,-2.21,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30332,Atlanta,33.7829,-84.5458,83.9,8.59,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30333,Atlanta,33.8461,-84.2304,100.67,-6.22,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30334,Atlanta,33.7964,-84.4668,79.68,7.0,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30335,Atlanta,33.857,-84.2456,101.95,14.13,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30336,Atlanta,33.7576,-84.2388,95.68,3.29,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30337,Atlanta,33.7821,-84.5509,95.37,-2.09,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30338,Atlanta,33.7561,-84.4666,80.75,6.54,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30339,Atlanta,33.8044,-84.301,92.91,-6.35,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30340,Atlanta,33.6427,-84.5585,85.44,0.86,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30341,Atlanta,33.7157,-84.3463,104.45,8.91,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30342,Atlanta,33.8401,-84.2498,82.02,-7.07,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30343,Atlanta,33.8916,-84.4861,75.29,-0.94,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30344,Atlanta,33.6707,-84.5146,98.8,0.2,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30345,Atlanta,33.6784,-84.2327,87.38,-2.97,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30346,Atlanta,33.8724,-84.4921,93.92,15.25,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30347,Atlanta,33.7646,-84.4745,87.48,-3.06,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30348,Atlanta,33.7457,-84.2163,106.55,-0.55,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30349,Atlanta,33.6097,-84.5652,93.66,18.14,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
30350,Atlanta,33.7522,-84.4205,93.9,-6.86,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
68101,Omaha,41.2361,-96.0665,83.64,13.17,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
68102,Omaha,41.1386,-95.8628,79.27,16.15,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
68103,Omaha,41.3973,-96.0745,80.18,-8.86,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
68104,Omaha,41.3093,-95.9123,102.02,-7.6,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
68105,Omaha,41.2773,-95.8126,108.58,9.58,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
68106,Omaha,41.3644,-95.8281,105.71,11.38,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
68107,Omaha,41.3361,-96.0439,86.07,-2.08,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
68108,Omaha,41.2045,-95.8951,83.78,-5.24,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
68109,Omaha,41.1369,-95.8479,98.93,0.55,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
68110,Omaha,41.2698,-95.8211,84.3,-9.6,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
68111,Omaha,41.2656,-95.993,103.77,9.02,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
68112,Omaha,41.2546,-95.9994,85.22,6.54,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
68113,Omaha,41.2894,-95.9594,106.0,-2.76,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
68114,Omaha,41.2942,-96.0055,95.01,-0.61,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
68115,Omaha,41.2873,-95.9191,101.34,-8.35,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
68116,Omaha,41.3885,-95.8924,106.58,12.47,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
68117,Omaha,41.2679,-96.0172,82.93,0.93,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
68118,Omaha,41.3808,-95.8245,107.63,15.33,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
68119,Omaha,41.1069,-95.8789,88.95,4.77,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
68120,Omaha,41.3087,-95.9284,93.38,9.18,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
27601,Raleigh-Durham,35.8508,-78.6334,106.5,5.27,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
27602,Raleigh-Durham,35.7796,-78.7659,84.2,18.63,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
27603,Raleigh-Durham,35.802,-78.8069,88.02,17.97,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
27604,Raleigh-Durham,35.6392,-78.7836,78.84,4.53,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
27605,Raleigh-Durham,35.7972,-78.7508,75.85,6.78,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
27606,Raleigh-Durham,35.6972,-78.7052,98.18,17.84,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
27607,Raleigh-Durham,35.7707,-78.6226,88.65,4.17,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
27608,Raleigh-Durham,35.853,-78.5836,82.54,3.43,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
27609,Raleigh-Durham,35.8998,-78.7203,79.56,5.3,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
27610,Raleigh-Durham,35.8639,-78.5264,108.65,12.31,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
27611,Raleigh-Durham,35.837,-78.6657,94.06,15.49,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
27612,Raleigh-Durham,35.8887,-78.7934,107.64,4.2,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
27613,Raleigh-Durham,35.7799,-78.6616,108.15,2.62,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
27614,Raleigh-Durham,35.6692,-78.7297,106.55,12.55,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
27615,Raleigh-Durham,35.8889,-78.7542,100.91,0.45,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
27616,Raleigh-Durham,35.8911,-78.467,89.28,20.71,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
27617,Raleigh-Durham,35.717,-78.4878,86.04,-1.59,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
27618,Raleigh-Durham,35.7076,-78.5006,105.78,23.12,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
27619,Raleigh-Durham,35.8838,-78.6927,98.2,17.33,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
27620,Raleigh-Durham,35.9064,-78.5947,82.13,6.27,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
27621,Raleigh-Durham,35.6376,-78.4659,96.5,1.81,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
27622,Raleigh-Durham,35.6989,-78.7593,102.48,-6.65,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
27623,Raleigh-Durham,35.9188,-78.7907,94.15,11.33,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
27624,Raleigh-Durham,35.6915,-78.6916,91.28,11.16,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
27625,Raleigh-Durham,35.84,-78.7867,107.48,1.34,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
27626,Raleigh-Durham,35.9111,-78.6602,94.28,11.7,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
27627,Raleigh-Durham,35.7371,-78.5578,97.63,22.5,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
27628,Raleigh-Durham,35.9139,-78.4949,104.85,2.31,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
27629,Raleigh-Durham,35.7701,-78.6401,100.23,12.5,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
27630,Raleigh-Durham,35.6633,-78.5875,87.43,1.31,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
27631,Raleigh-Durham,35.9181,-78.5901,108.05,7.69,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
27632,Raleigh-Durham,35.7884,-78.5421,80.46,23.87,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
27633,Raleigh-Durham,35.9076,-78.4736,99.57,-5.57,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
27634,Raleigh-Durham,35.8847,-78.7091,101.5,-0.81,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
27635,Raleigh-Durham,35.7174,-78.4605,92.22,16.83,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
55401,Minneapolis,45.0901,-93.4362,94.33,3.45,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
55402,Minneapolis,44.9461,-93.3549,107.34,6.04,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
55403,Minneapolis,44.9389,-93.2056,82.94,18.32,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
55404,Minneapolis,44.9838,-93.1439,89.29,19.29,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
55405,Minneapolis,45.0293,-93.1425,100.85,-6.56,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
55406,Minneapolis,44.8357,-93.1993,88.35,4.15,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
55407,Minneapolis,45.0536,-93.2202,83.84,-10.33,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
55408,Minneapolis,44.8572,-93.3421,78.12,0.93,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
55409,Minneapolis,44.8772,-93.3331,95.62,11.11,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
55410,Minneapolis,45.1116,-93.382,95.81,5.94,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
55411,Minneapolis,44.9096,-93.239,108.24,10.03,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
55412,Minneapolis,44.8889,-93.323,83.18,5.43,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
55413,Minneapolis,44.8421,-93.3285,92.55,3.91,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
55414,Minneapolis,44.8698,-93.3194,91.37,17.48,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
55415,Minneapolis,44.9872,-93.3829,78.36,19.1,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
55416,Minneapolis,44.8801,-93.0865,101.47,0.58,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
55417,Minneapolis,44.9709,-93.2924,80.22,1.45,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
55418,Minneapolis,45.1121,-93.1039,83.91,-5.9,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
55419,Minneapolis,44.87,-93.3642,84.36,17.34,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
55420,Minneapolis,44.9393,-93.1102,104.43,12.13,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
55421,Minneapolis,45.0844,-93.1116,104.59,10.0,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
55422,Minneapolis,44.912,-93.3073,107.37,7.79,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
55423,Minneapolis,44.9847,-93.1845,101.42,-1.92,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
55424,Minneapolis,44.96,-93.2417,90.84,-4.35,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
55425,Minneapolis,44.8654,-93.1232,108.55,1.62,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
55426,Minneapolis,45.0066,-93.4325,81.11,-7.21,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
55427,Minneapolis,44.9101,-93.3012,109.04,-4.58,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
55428,Minneapolis,45.0968,-93.4219,102.33,-3.16,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
55429,Minneapolis,45.12,-93.2742,88.45,13.33,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
55430,Minneapolis,45.038,-93.1797,106.08,19.53,Tight,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
33601,Tampa Bay,27.9986,-82.5116,75.99,19.1,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
33602,Tampa Bay,27.9669,-82.4874,76.26,5.18,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
33603,Tampa Bay,27.9849,-82.3721,76.85,15.39,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
33604,Tampa Bay,27.8212,-82.284,75.65,25.36,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
33605,Tampa Bay,27.8902,-82.5817,85.19,9.14,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
33606,Tampa Bay,27.9975,-82.5008,85.94,9.12,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
