zip_code,metro,lat,lng,mf_permits_12mo,permit_growth_yoy_pct,data_source,as_of_date,source_url
68109,Omaha,41.1369,-95.8479,147,-5.69,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
68110,Omaha,41.2698,-95.8211,149,-7.02,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
68111,Omaha,41.2656,-95.993,122,-5.44,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
68112,Omaha,41.2546,-95.9994,134,-5.67,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
68113,Omaha,41.2894,-95.9594,119,-6.83,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
68114,Omaha,41.2942,-96.0055,139,-5.79,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
68115,Omaha,41.2873,-95.9191,117,-6.56,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
68116,Omaha,41.3885,-95.8924,123,-7.2,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
68117,Omaha,41.2679,-96.0172,143,-6.52,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
68118,Omaha,41.3808,-95.8245,138,-6.25,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
68119,Omaha,41.1069,-95.8789,116,-7.46,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
68120,Omaha,41.3087,-95.9284,118,-5.69,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27601,Raleigh-Durham,35.8508,-78.6334,404,-7.38,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27602,Raleigh-Durham,35.7796,-78.7659,412,-7.3,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27603,Raleigh-Durham,35.802,-78.8069,454,-5.34,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27604,Raleigh-Durham,35.6392,-78.7836,456,-6.03,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27605,Raleigh-Durham,35.7972,-78.7508,442,-6.79,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27606,Raleigh-Durham,35.6972,-78.7052,368,-6.24,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27607,Raleigh-Durham,35.7707,-78.6226,421,-6.47,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27608,Raleigh-Durham,35.853,-78.5836,414,-6.21,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27609,Raleigh-Durham,35.8998,-78.7203,460,-7.58,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27610,Raleigh-Durham,35.8639,-78.5264,432,-5.76,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27611,Raleigh-Durham,35.837,-78.6657,492,-7.18,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27612,Raleigh-Durham,35.8887,-78.7934,384,-5.95,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27613,Raleigh-Durham,35.7799,-78.6616,404,-6.09,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27614,Raleigh-Durham,35.6692,-78.7297,436,-7.49,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27615,Raleigh-Durham,35.8889,-78.7542,391,-6.96,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27616,Raleigh-Durham,35.8911,-78.467,413,-5.56,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27617,Raleigh-Durham,35.717,-78.4878,360,-6.44,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27618,Raleigh-Durham,35.7076,-78.5006,423,-6.48,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27619,Raleigh-Durham,35.8838,-78.6927,451,-6.78,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27620,Raleigh-Durham,35.9064,-78.5947,407,-5.39,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27621,Raleigh-Durham,35.6376,-78.4659,465,-6.39,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27622,Raleigh-Durham,35.6989,-78.7593,465,-6.37,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27623,Raleigh-Durham,35.9188,-78.7907,398,-7.59,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27624,Raleigh-Durham,35.6915,-78.6916,411,-6.8,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27625,Raleigh-Durham,35.84,-78.7867,441,-7.32,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27626,Raleigh-Durham,35.9111,-78.6602,495,-6.32,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27627,Raleigh-Durham,35.7371,-78.5578,438,-5.85,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27628,Raleigh-Durham,35.9139,-78.4949,384,-6.96,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27629,Raleigh-Durham,35.7701,-78.6401,483,-6.26,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27630,Raleigh-Durham,35.6633,-78.5875,444,-7.55,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27631,Raleigh-Durham,35.9181,-78.5901,428,-5.58,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27632,Raleigh-Durham,35.7884,-78.5421,462,-5.69,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27633,Raleigh-Durham,35.9076,-78.4736,431,-5.81,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27634,Raleigh-Durham,35.8847,-78.7091,437,-6.59,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
27635,Raleigh-Durham,35.7174,-78.4605,376,-7.17,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
55401,Minneapolis,45.0901,-93.4362,258,-7.31,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
55402,Minneapolis,44.9461,-93.3549,245,-5.81,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
55403,Minneapolis,44.9389,-93.2056,238,-7.22,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
55404,Minneapolis,44.9838,-93.1439,247,-7.39,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
55405,Minneapolis,45.0293,-93.1425,265,-6.89,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
55406,Minneapolis,44.8357,-93.1993,250,-6.71,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
55407,Minneapolis,45.0536,-93.2202,225,-5.53,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
55408,Minneapolis,44.8572,-93.3421,262,-5.55,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
55409,Minneapolis,44.8772,-93.3331,251,-6.86,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
55410,Minneapolis,45.1116,-93.382,223,-6.75,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
55411,Minneapolis,44.9096,-93.239,265,-6.94,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
55412,Minneapolis,44.8889,-93.323,211,-7.08,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
55413,Minneapolis,44.8421,-93.3285,248,-7.45,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
55414,Minneapolis,44.8698,-93.3194,231,-6.3,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
55415,Minneapolis,44.9872,-93.3829,197,-7.34,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
55416,Minneapolis,44.8801,-93.0865,195,-7.06,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
55417,Minneapolis,44.9709,-93.2924,228,-7.5,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
55418,Minneapolis,45.1121,-93.1039,205,-5.39,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
55419,Minneapolis,44.87,-93.3642,272,-7.66,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
55420,Minneapolis,44.9393,-93.1102,253,-6.06,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
55421,Minneapolis,45.0844,-93.1116,271,-7.03,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
55422,Minneapolis,44.912,-93.3073,226,-6.76,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
55423,Minneapolis,44.9847,-93.1845,254,-7.2,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
55424,Minneapolis,44.96,-93.2417,203,-5.85,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
55425,Minneapolis,44.8654,-93.1232,212,-7.43,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
55426,Minneapolis,45.0066,-93.4325,237,-7.1,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
55427,Minneapolis,44.9101,-93.3012,259,-5.44,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
55428,Minneapolis,45.0968,-93.4219,195,-6.74,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
55429,Minneapolis,45.12,-93.2742,233,-5.61,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
55430,Minneapolis,45.038,-93.1797,240,-6.73,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
33601,Tampa Bay,27.9986,-82.5116,533,-5.65,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
33602,Tampa Bay,27.9669,-82.4874,437,-5.77,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
33603,Tampa Bay,27.9849,-82.3721,447,-6.91,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
33604,Tampa Bay,27.8212,-82.284,396,-6.26,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
33605,Tampa Bay,27.8902,-82.5817,476,-5.82,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
33606,Tampa Bay,27.9975,-82.5008,493,-6.67,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
33607,Tampa Bay,27.8167,-82.4116,506,-7.05,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
33608,Tampa Bay,28.0567,-82.4245,494,-5.74,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
33609,Tampa Bay,28.0279,-82.4925,410,-6.92,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
33610,Tampa Bay,27.9879,-82.6369,419,-6.05,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
33611,Tampa Bay,27.9889,-82.4287,458,-6.54,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
33612,Tampa Bay,28.0964,-82.5693,534,-7.49,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
33613,Tampa Bay,28.075,-82.6132,443,-7.11,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
33614,Tampa Bay,28.0243,-82.5429,475,-6.59,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
33615,Tampa Bay,27.8632,-82.5799,420,-5.59,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
33616,Tampa Bay,27.8793,-82.5428,434,-7.2,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
33617,Tampa Bay,27.8741,-82.3869,497,-7.17,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
33618,Tampa Bay,27.9153,-82.3565,509,-5.7,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
33619,Tampa Bay,27.8973,-82.377,403,-5.79,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
33620,Tampa Bay,28.0208,-82.4247,390,-6.16,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
33621,Tampa Bay,27.9501,-82.3987,491,-5.91,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
33622,Tampa Bay,27.9814,-82.6047,425,-7.51,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
33623,Tampa Bay,27.9174,-82.5239,433,-7.1,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
33624,Tampa Bay,27.9226,-82.369,384,-6.4,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
33625,Tampa Bay,27.9608,-82.6035,531,-5.57,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
33626,Tampa Bay,27.8313,-82.5546,479,-6.39,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
33627,Tampa Bay,27.8189,-82.5018,436,-6.23,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
33628,Tampa Bay,27.9677,-82.3873,522,-5.6,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
33629,Tampa Bay,27.8192,-82.4463,449,-6.82,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
33630,Tampa Bay,28.0678,-82.4595,398,-6.25,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
33631,Tampa Bay,27.8376,-82.6007,381,-6.07,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
33632,Tampa Bay,27.8238,-82.5809,516,-6.03,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
33633,Tampa Bay,27.9445,-82.5952,411,-7.62,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
33634,Tampa Bay,27.8879,-82.389,503,-7.62,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
33635,Tampa Bay,27.9175,-82.3407,455,-7.35,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
33636,Tampa Bay,27.867,-82.5172,457,-6.54,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
33637,Tampa Bay,27.8428,-82.4047,539,-7.23,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
33638,Tampa Bay,27.8969,-82.5837,431,-6.19,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
33639,Tampa Bay,27.8519,-82.4583,532,-7.6,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
33640,Tampa Bay,27.819,-82.3059,474,-7.28,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
70112,New Orleans,30.0007,-90.0178,122,-7.58,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
70113,New Orleans,29.9955,-90.2026,127,-5.63,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
70114,New Orleans,30.0978,-90.036,126,-7.55,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
70115,New Orleans,30.0186,-89.901,98,-6.79,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
70116,New Orleans,30.0939,-90.0688,100,-5.91,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
70117,New Orleans,30.0938,-89.9313,103,-7.5,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
70118,New Orleans,29.8235,-90.0269,99,-6.23,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
70119,New Orleans,29.9,-90.1187,107,-6.79,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
70120,New Orleans,30.0111,-89.9881,107,-7.52,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
70121,New Orleans,29.8391,-89.9342,120,-6.32,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
70122,New Orleans,29.962,-90.212,130,-7.12,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
70123,New Orleans,29.8127,-90.0026,136,-6.74,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
70124,New Orleans,29.9329,-90.072,127,-6.45,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
70125,New Orleans,29.8626,-90.0181,109,-5.56,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
70126,New Orleans,29.9915,-90.0393,129,-5.88,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
70127,New Orleans,29.8438,-90.215,129,-5.96,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
70128,New Orleans,29.8668,-90.1334,134,-6.77,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
70129,New Orleans,29.8485,-89.896,131,-7.32,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
70130,New Orleans,29.8377,-89.9451,136,-6.43,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
70131,New Orleans,30.0326,-90.1951,131,-6.0,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
70132,New Orleans,30.0371,-90.2343,96,-7.1,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
70133,New Orleans,29.968,-89.9595,126,-6.62,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
70134,New Orleans,29.8787,-89.9503,107,-5.34,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
70135,New Orleans,30.016,-90.1856,114,-7.63,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
70136,New Orleans,29.9351,-89.9513,106,-5.52,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
23220,Richmond,37.4159,-77.5995,150,-7.02,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
23221,Richmond,37.6849,-77.4639,171,-7.09,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
23222,Richmond,37.4054,-77.4226,177,-6.25,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
23223,Richmond,37.4967,-77.585,155,-7.43,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
23224,Richmond,37.5448,-77.5774,126,-6.16,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
23225,Richmond,37.4723,-77.4837,145,-6.33,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
23226,Richmond,37.6595,-77.4309,178,-7.08,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
23227,Richmond,37.4189,-77.5338,162,-6.72,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
23228,Richmond,37.5328,-77.4454,176,-5.94,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
23229,Richmond,37.526,-77.5971,145,-5.74,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
23230,Richmond,37.5885,-77.5539,134,-6.09,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
23231,Richmond,37.5199,-77.5093,144,-7.32,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
23232,Richmond,37.4466,-77.5103,127,-6.35,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
23233,Richmond,37.4853,-77.4535,152,-6.14,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
23234,Richmond,37.6252,-77.5046,126,-6.14,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
23235,Richmond,37.4086,-77.3644,148,-7.52,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
23236,Richmond,37.4421,-77.4001,180,-5.5,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
23237,Richmond,37.6444,-77.5962,154,-5.52,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
23238,Richmond,37.5241,-77.3425,179,-5.96,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
23239,Richmond,37.6458,-77.611,177,-5.91,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
23240,Richmond,37.5877,-77.2828,168,-5.74,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
23241,Richmond,37.5335,-77.3148,138,-7.04,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
23242,Richmond,37.618,-77.5881,135,-6.25,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
23243,Richmond,37.6746,-77.4299,165,-6.17,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
23244,Richmond,37.4129,-77.5491,162,-6.64,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
35201,Birmingham,33.4901,-86.7203,90,-6.85,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
35202,Birmingham,33.3741,-86.8958,83,-7.18,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
35203,Birmingham,33.456,-86.7176,92,-5.65,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
35204,Birmingham,33.4961,-86.9773,100,-5.6,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
35205,Birmingham,33.6097,-86.9059,84,-5.53,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
35206,Birmingham,33.5145,-86.707,99,-6.82,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
35207,Birmingham,33.6256,-86.8317,102,-7.23,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
35208,Birmingham,33.5024,-86.9896,94,-6.87,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
35209,Birmingham,33.5363,-86.6368,105,-5.94,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
35210,Birmingham,33.5389,-86.7826,94,-6.94,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
35211,Birmingham,33.3983,-86.887,83,-6.68,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
35212,Birmingham,33.4121,-86.9251,99,-6.28,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
35213,Birmingham,33.5525,-86.756,78,-6.42,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
35214,Birmingham,33.6606,-86.8263,97,-6.33,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
35215,Birmingham,33.4282,-86.7244,76,-6.8,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
35216,Birmingham,33.4336,-86.7062,101,-5.57,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
35217,Birmingham,33.6403,-86.6336,75,-6.61,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
35218,Birmingham,33.3932,-86.7566,82,-6.24,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
35219,Birmingham,33.5263,-86.9559,105,-7.17,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
35220,Birmingham,33.4906,-86.97,77,-5.53,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
35221,Birmingham,33.5274,-86.9599,82,-7.27,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
35222,Birmingham,33.3758,-86.956,90,-7.43,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
35223,Birmingham,33.5678,-86.8921,86,-6.27,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
35224,Birmingham,33.6499,-86.6487,94,-6.53,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
35225,Birmingham,33.4204,-86.957,86,-7.18,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
39201,Jackson,32.2271,-90.2321,55,-7.46,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
39202,Jackson,32.1528,-90.3527,54,-7.63,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
39203,Jackson,32.1656,-90.2184,62,-7.64,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
39204,Jackson,32.2514,-90.3531,60,-6.62,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
39205,Jackson,32.1709,-90.3045,46,-6.55,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
39206,Jackson,32.2849,-90.3222,50,-5.91,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
39207,Jackson,32.2956,-90.2128,61,-6.7,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
39208,Jackson,32.2655,-90.2881,52,-6.06,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
39209,Jackson,32.1819,-90.1096,52,-6.73,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
39210,Jackson,32.1713,-90.305,52,-5.83,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
39211,Jackson,32.4482,-90.2347,52,-6.2,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
39212,Jackson,32.296,-90.2763,59,-5.96,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
39213,Jackson,32.1967,-90.2215,51,-6.68,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
39214,Jackson,32.3854,-90.3628,58,-6.64,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
39215,Jackson,32.3652,-90.304,60,-6.29,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
72201,Little Rock,34.7682,-92.3894,66,-6.38,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
72202,Little Rock,34.7976,-92.1628,76,-5.7,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
72203,Little Rock,34.6219,-92.3923,83,-6.63,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
72204,Little Rock,34.7488,-92.4652,76,-7.36,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
72205,Little Rock,34.7948,-92.249,87,-7.35,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
72206,Little Rock,34.6569,-92.1649,66,-6.43,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
72207,Little Rock,34.7913,-92.2076,86,-5.85,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
72208,Little Rock,34.7869,-92.3467,70,-6.81,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
72209,Little Rock,34.8213,-92.4585,89,-7.56,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
72210,Little Rock,34.8875,-92.1108,77,-7.06,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
72211,Little Rock,34.6962,-92.2345,80,-7.63,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
72212,Little Rock,34.6491,-92.124,90,-6.39,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
72213,Little Rock,34.8331,-92.4152,80,-6.96,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
72214,Little Rock,34.6539,-92.422,79,-7.07,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
72215,Little Rock,34.5972,-92.1171,94,-5.61,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
72216,Little Rock,34.8815,-92.2356,81,-6.32,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
72217,Little Rock,34.6064,-92.3915,80,-6.81,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
72218,Little Rock,34.8266,-92.1155,79,-5.73,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
72219,Little Rock,34.6087,-92.1653,75,-5.5,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
72220,Little Rock,34.7655,-92.4348,79,-5.4,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
37401,Chattanooga,35.1461,-85.4534,115,-6.95,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
37402,Chattanooga,34.9016,-85.1394,97,-6.09,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
37403,Chattanooga,34.9809,-85.4578,101,-7.22,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
37404,Chattanooga,34.9264,-85.3973,120,-5.52,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
37405,Chattanooga,34.953,-85.1991,104,-6.1,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
37406,Chattanooga,34.9671,-85.1632,116,-6.77,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
37407,Chattanooga,35.0358,-85.4468,93,-5.78,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
37408,Chattanooga,35.1555,-85.4106,101,-5.78,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
37409,Chattanooga,34.8976,-85.3465,114,-6.38,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
37410,Chattanooga,35.0951,-85.3763,104,-6.49,US Census Bureau,2025-Q4,https://www.census.gov/construction/bps/
