zip_code,metro,lat,lng,debt_coverage_ratio,pencils_at_current_rates,assumed_interest_rate_pct,data_source,as_of_date,source_url
68119,Omaha,41.1069,-95.8789,1.26,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
68120,Omaha,41.3087,-95.9284,1.43,Yes,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
27601,Raleigh-Durham,35.8508,-78.6334,1.36,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
27602,Raleigh-Durham,35.7796,-78.7659,0.98,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
27603,Raleigh-Durham,35.802,-78.8069,1.29,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
27604,Raleigh-Durham,35.6392,-78.7836,1.27,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
27605,Raleigh-Durham,35.7972,-78.7508,1.23,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
27606,Raleigh-Durham,35.6972,-78.7052,1.3,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
27607,Raleigh-Durham,35.7707,-78.6226,0.99,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
27608,Raleigh-Durham,35.853,-78.5836,1.18,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
27609,Raleigh-Durham,35.8998,-78.7203,1.19,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
27610,Raleigh-Durham,35.8639,-78.5264,1.21,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
27611,Raleigh-Durham,35.837,-78.6657,1.01,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
27612,Raleigh-Durham,35.8887,-78.7934,1.09,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
27613,Raleigh-Durham,35.7799,-78.6616,0.98,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
27614,Raleigh-Durham,35.6692,-78.7297,1.09,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
27615,Raleigh-Durham,35.8889,-78.7542,1.36,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
27616,Raleigh-Durham,35.8911,-78.467,0.99,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
27617,Raleigh-Durham,35.717,-78.4878,1.06,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
27618,Raleigh-Durham,35.7076,-78.5006,1.18,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
27619,Raleigh-Durham,35.8838,-78.6927,1.3,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
27620,Raleigh-Durham,35.9064,-78.5947,1.13,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
27621,Raleigh-Durham,35.6376,-78.4659,1.02,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
27622,Raleigh-Durham,35.6989,-78.7593,1.16,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
27623,Raleigh-Durham,35.9188,-78.7907,1.16,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
27624,Raleigh-Durham,35.6915,-78.6916,1.05,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
27625,Raleigh-Durham,35.84,-78.7867,1.08,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
27626,Raleigh-Durham,35.9111,-78.6602,1.2,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
27627,Raleigh-Durham,35.7371,-78.5578,1.08,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
27628,Raleigh-Durham,35.9139,-78.4949,1.05,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
27629,Raleigh-Durham,35.7701,-78.6401,1.38,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
27630,Raleigh-Durham,35.6633,-78.5875,1.31,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
27631,Raleigh-Durham,35.9181,-78.5901,1.12,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
27632,Raleigh-Durham,35.7884,-78.5421,1.24,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
27633,Raleigh-Durham,35.9076,-78.4736,1.3,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
27634,Raleigh-Durham,35.8847,-78.7091,0.98,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
27635,Raleigh-Durham,35.7174,-78.4605,1.39,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
55401,Minneapolis,45.0901,-93.4362,1.39,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
55402,Minneapolis,44.9461,-93.3549,1.32,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
55403,Minneapolis,44.9389,-93.2056,1.24,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
55404,Minneapolis,44.9838,-93.1439,1.13,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
55405,Minneapolis,45.0293,-93.1425,1.3,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
55406,Minneapolis,44.8357,-93.1993,1.26,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
55407,Minneapolis,45.0536,-93.2202,1.12,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
55408,Minneapolis,44.8572,-93.3421,1.19,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
55409,Minneapolis,44.8772,-93.3331,1.12,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
55410,Minneapolis,45.1116,-93.382,1.08,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
55411,Minneapolis,44.9096,-93.239,1.2,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
55412,Minneapolis,44.8889,-93.323,1.04,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
55413,Minneapolis,44.8421,-93.3285,1.01,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
55414,Minneapolis,44.8698,-93.3194,1.17,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
55415,Minneapolis,44.9872,-93.3829,1.33,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
55416,Minneapolis,44.8801,-93.0865,1.07,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
55417,Minneapolis,44.9709,-93.2924,1.36,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
55418,Minneapolis,45.1121,-93.1039,1.16,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
55419,Minneapolis,44.87,-93.3642,1.34,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
55420,Minneapolis,44.9393,-93.1102,1.25,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
55421,Minneapolis,45.0844,-93.1116,1.3,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
55422,Minneapolis,44.912,-93.3073,1.16,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
55423,Minneapolis,44.9847,-93.1845,1.02,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
55424,Minneapolis,44.96,-93.2417,1.33,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
55425,Minneapolis,44.8654,-93.1232,1.07,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
55426,Minneapolis,45.0066,-93.4325,1.25,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
55427,Minneapolis,44.9101,-93.3012,1.24,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
55428,Minneapolis,45.0968,-93.4219,1.0,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
55429,Minneapolis,45.12,-93.2742,1.1,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
55430,Minneapolis,45.038,-93.1797,1.08,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
33601,Tampa Bay,27.9986,-82.5116,1.22,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
33602,Tampa Bay,27.9669,-82.4874,0.94,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
33603,Tampa Bay,27.9849,-82.3721,0.9,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
33604,Tampa Bay,27.8212,-82.284,1.2,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
33605,Tampa Bay,27.8902,-82.5817,1.0,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
33606,Tampa Bay,27.9975,-82.5008,1.23,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
33607,Tampa Bay,27.8167,-82.4116,0.98,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
33608,Tampa Bay,28.0567,-82.4245,1.07,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
33609,Tampa Bay,28.0279,-82.4925,1.13,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
33610,Tampa Bay,27.9879,-82.6369,1.11,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
33611,Tampa Bay,27.9889,-82.4287,0.89,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
33612,Tampa Bay,28.0964,-82.5693,0.99,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
33613,Tampa Bay,28.075,-82.6132,1.05,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
33614,Tampa Bay,28.0243,-82.5429,1.23,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
33615,Tampa Bay,27.8632,-82.5799,1.1,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
33616,Tampa Bay,27.8793,-82.5428,1.02,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
33617,Tampa Bay,27.8741,-82.3869,1.16,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
33618,Tampa Bay,27.9153,-82.3565,0.95,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
33619,Tampa Bay,27.8973,-82.377,0.91,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
33620,Tampa Bay,28.0208,-82.4247,1.03,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
33621,Tampa Bay,27.9501,-82.3987,1.0,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
33622,Tampa Bay,27.9814,-82.6047,0.89,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
33623,Tampa Bay,27.9174,-82.5239,1.07,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
33624,Tampa Bay,27.9226,-82.369,1.19,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
33625,Tampa Bay,27.9608,-82.6035,1.07,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
33626,Tampa Bay,27.8313,-82.5546,1.19,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
33627,Tampa Bay,27.8189,-82.5018,1.12,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
33628,Tampa Bay,27.9677,-82.3873,1.17,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
33629,Tampa Bay,27.8192,-82.4463,0.92,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
33630,Tampa Bay,28.0678,-82.4595,1.06,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
33631,Tampa Bay,27.8376,-82.6007,1.0,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
33632,Tampa Bay,27.8238,-82.5809,0.94,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
33633,Tampa Bay,27.9445,-82.5952,1.24,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
33634,Tampa Bay,27.8879,-82.389,1.27,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
33635,Tampa Bay,27.9175,-82.3407,1.23,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
33636,Tampa Bay,27.867,-82.5172,0.9,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
33637,Tampa Bay,27.8428,-82.4047,1.09,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
33638,Tampa Bay,27.8969,-82.5837,1.15,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
33639,Tampa Bay,27.8519,-82.4583,1.18,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
33640,Tampa Bay,27.819,-82.3059,0.89,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
70112,New Orleans,30.0007,-90.0178,1.11,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
70113,New Orleans,29.9955,-90.2026,1.38,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
70114,New Orleans,30.0978,-90.036,1.27,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
70115,New Orleans,30.0186,-89.901,1.3,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
70116,New Orleans,30.0939,-90.0688,0.99,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
70117,New Orleans,30.0938,-89.9313,1.06,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
70118,New Orleans,29.8235,-90.0269,1.2,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
70119,New Orleans,29.9,-90.1187,1.07,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
70120,New Orleans,30.0111,-89.9881,1.36,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
70121,New Orleans,29.8391,-89.9342,1.28,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
70122,New Orleans,29.962,-90.212,1.1,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
70123,New Orleans,29.8127,-90.0026,1.25,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
70124,New Orleans,29.9329,-90.072,1.14,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
70125,New Orleans,29.8626,-90.0181,1.33,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
70126,New Orleans,29.9915,-90.0393,1.27,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
70127,New Orleans,29.8438,-90.215,1.2,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
70128,New Orleans,29.8668,-90.1334,0.99,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
70129,New Orleans,29.8485,-89.896,1.16,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
70130,New Orleans,29.8377,-89.9451,1.23,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
70131,New Orleans,30.0326,-90.1951,1.08,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
70132,New Orleans,30.0371,-90.2343,1.02,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
70133,New Orleans,29.968,-89.9595,1.15,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
70134,New Orleans,29.8787,-89.9503,1.18,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
70135,New Orleans,30.016,-90.1856,1.16,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
70136,New Orleans,29.9351,-89.9513,0.98,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
23220,Richmond,37.4159,-77.5995,1.4,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
23221,Richmond,37.6849,-77.4639,1.05,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
23222,Richmond,37.4054,-77.4226,1.37,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
23223,Richmond,37.4967,-77.585,1.39,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
23224,Richmond,37.5448,-77.5774,1.28,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
23225,Richmond,37.4723,-77.4837,1.23,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
23226,Richmond,37.6595,-77.4309,1.02,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
23227,Richmond,37.4189,-77.5338,1.0,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
23228,Richmond,37.5328,-77.4454,1.27,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
23229,Richmond,37.526,-77.5971,1.24,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
23230,Richmond,37.5885,-77.5539,1.38,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
23231,Richmond,37.5199,-77.5093,1.24,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
23232,Richmond,37.4466,-77.5103,1.33,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
23233,Richmond,37.4853,-77.4535,1.31,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
23234,Richmond,37.6252,-77.5046,1.4,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
23235,Richmond,37.4086,-77.3644,1.43,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
23236,Richmond,37.4421,-77.4001,1.3,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
23237,Richmond,37.6444,-77.5962,1.27,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
23238,Richmond,37.5241,-77.3425,1.07,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
23239,Richmond,37.6458,-77.611,1.02,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
23240,Richmond,37.5877,-77.2828,1.43,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
23241,Richmond,37.5335,-77.3148,1.03,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
23242,Richmond,37.618,-77.5881,1.15,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
23243,Richmond,37.6746,-77.4299,1.34,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
23244,Richmond,37.4129,-77.5491,1.24,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
35201,Birmingham,33.4901,-86.7203,1.17,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
35202,Birmingham,33.3741,-86.8958,1.3,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
35203,Birmingham,33.456,-86.7176,1.16,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
35204,Birmingham,33.4961,-86.9773,1.08,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
35205,Birmingham,33.6097,-86.9059,1.21,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
35206,Birmingham,33.5145,-86.707,1.12,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
35207,Birmingham,33.6256,-86.8317,1.31,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
35208,Birmingham,33.5024,-86.9896,1.16,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
35209,Birmingham,33.5363,-86.6368,1.18,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
35210,Birmingham,33.5389,-86.7826,1.21,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
35211,Birmingham,33.3983,-86.887,1.04,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
35212,Birmingham,33.4121,-86.9251,1.13,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
35213,Birmingham,33.5525,-86.756,1.08,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
35214,Birmingham,33.6606,-86.8263,1.42,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
35215,Birmingham,33.4282,-86.7244,1.09,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
35216,Birmingham,33.4336,-86.7062,1.14,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
35217,Birmingham,33.6403,-86.6336,1.08,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
35218,Birmingham,33.3932,-86.7566,1.13,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
35219,Birmingham,33.5263,-86.9559,1.16,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
35220,Birmingham,33.4906,-86.97,1.14,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
35221,Birmingham,33.5274,-86.9599,1.39,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
35222,Birmingham,33.3758,-86.956,1.14,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
35223,Birmingham,33.5678,-86.8921,1.04,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
35224,Birmingham,33.6499,-86.6487,1.15,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
35225,Birmingham,33.4204,-86.957,1.01,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
39201,Jackson,32.2271,-90.2321,1.23,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
39202,Jackson,32.1528,-90.3527,1.27,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
39203,Jackson,32.1656,-90.2184,1.05,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
39204,Jackson,32.2514,-90.3531,1.32,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
39205,Jackson,32.1709,-90.3045,1.19,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
39206,Jackson,32.2849,-90.3222,1.04,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
39207,Jackson,32.2956,-90.2128,1.36,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
39208,Jackson,32.2655,-90.2881,1.28,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
39209,Jackson,32.1819,-90.1096,1.39,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
39210,Jackson,32.1713,-90.305,1.18,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
39211,Jackson,32.4482,-90.2347,1.15,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
39212,Jackson,32.296,-90.2763,1.08,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
39213,Jackson,32.1967,-90.2215,1.35,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
