zip_code,metro,lat,lng,transaction_volume_12mo_usd,volume_yoy_chg_pct,cap_rate_trailing_pct,data_source,as_of_date,source_url
68102,Omaha,41.1386,-95.8628,24190845.0,-22.67,6.19,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
68103,Omaha,41.3973,-96.0745,25111275.0,-22.23,6.81,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
68104,Omaha,41.3093,-95.9123,21966315.0,-25.5,6.74,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
68105,Omaha,41.2773,-95.8126,24013185.0,-21.45,6.31,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
68106,Omaha,41.3644,-95.8281,26489085.0,-24.48,5.86,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
68107,Omaha,41.3361,-96.0439,30094260.0,-23.96,5.34,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
68108,Omaha,41.2045,-95.8951,25784115.0,-21.42,6.41,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
68109,Omaha,41.1369,-95.8479,25386270.0,-29.16,5.17,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
68110,Omaha,41.2698,-95.8211,28631400.0,-25.91,6.82,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
68111,Omaha,41.2656,-95.993,22154370.0,-24.0,6.84,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
68112,Omaha,41.2546,-95.9994,30223725.0,-26.28,5.44,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
68113,Omaha,41.2894,-95.9594,25036620.0,-28.99,5.9,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
68114,Omaha,41.2942,-96.0055,23467920.0,-28.89,6.5,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
68115,Omaha,41.2873,-95.9191,27228075.0,-29.39,6.01,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
68116,Omaha,41.3885,-95.8924,25221840.0,-21.29,5.01,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
68117,Omaha,41.2679,-96.0172,30482655.0,-27.01,6.34,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
68118,Omaha,41.3808,-95.8245,28824180.0,-23.65,6.4,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
68119,Omaha,41.1069,-95.8789,23570925.0,-24.39,6.13,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
68120,Omaha,41.3087,-95.9284,27455820.0,-28.9,5.41,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
27601,Raleigh-Durham,35.8508,-78.6334,94978100.0,-30.32,5.54,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
27602,Raleigh-Durham,35.7796,-78.7659,101249750.0,-30.23,4.8,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
27603,Raleigh-Durham,35.802,-78.8069,73394300.0,-22.62,5.01,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
27604,Raleigh-Durham,35.6392,-78.7836,88656050.0,-25.34,5.41,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
27605,Raleigh-Durham,35.7972,-78.7508,99807050.0,-22.07,5.35,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
27606,Raleigh-Durham,35.6972,-78.7052,95608100.0,-24.21,4.91,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
27607,Raleigh-Durham,35.7707,-78.6226,103136600.0,-22.26,5.06,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
27608,Raleigh-Durham,35.853,-78.5836,88898600.0,-23.99,5.82,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
27609,Raleigh-Durham,35.8998,-78.7203,94694600.0,-24.33,5.66,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
27610,Raleigh-Durham,35.8639,-78.5264,84772100.0,-27.01,4.97,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
27611,Raleigh-Durham,35.837,-78.6657,86422700.0,-29.01,4.67,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
27612,Raleigh-Durham,35.8887,-78.7934,79373000.0,-26.41,5.51,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
27613,Raleigh-Durham,35.7799,-78.6616,85099700.0,-26.59,6.02,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
27614,Raleigh-Durham,35.6692,-78.7297,82573400.0,-28.84,4.85,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
27615,Raleigh-Durham,35.8889,-78.7542,94600100.0,-29.19,5.21,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
27616,Raleigh-Durham,35.8911,-78.467,92757350.0,-25.85,5.97,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
27617,Raleigh-Durham,35.717,-78.4878,93979550.0,-24.18,6.07,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
27618,Raleigh-Durham,35.7076,-78.5006,89449850.0,-30.28,4.64,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
27619,Raleigh-Durham,35.8838,-78.6927,91717850.0,-27.27,4.98,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
27620,Raleigh-Durham,35.9064,-78.5947,89808950.0,-29.4,4.55,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
27621,Raleigh-Durham,35.6376,-78.4659,99769250.0,-29.01,5.39,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
27622,Raleigh-Durham,35.6989,-78.7593,89100200.0,-25.27,4.96,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
27623,Raleigh-Durham,35.9188,-78.7907,97422500.0,-26.32,4.45,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
27624,Raleigh-Durham,35.6915,-78.6916,80210900.0,-22.5,4.52,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
27625,Raleigh-Durham,35.84,-78.7867,92666000.0,-21.22,4.71,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
27626,Raleigh-Durham,35.9111,-78.6602,72146900.0,-28.51,5.24,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
27627,Raleigh-Durham,35.7371,-78.5578,79625000.0,-26.11,5.37,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
27628,Raleigh-Durham,35.9139,-78.4949,97501250.0,-21.83,4.56,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
27629,Raleigh-Durham,35.7701,-78.6401,78509900.0,-21.76,5.12,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
27630,Raleigh-Durham,35.6633,-78.5875,81631550.0,-28.79,5.2,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
27631,Raleigh-Durham,35.9181,-78.5901,89739650.0,-26.87,5.8,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
27632,Raleigh-Durham,35.7884,-78.5421,85880900.0,-28.16,5.22,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
27633,Raleigh-Durham,35.9076,-78.4736,90914600.0,-27.44,6.1,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
27634,Raleigh-Durham,35.8847,-78.7091,102298700.0,-26.68,5.39,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
27635,Raleigh-Durham,35.7174,-78.4605,96805100.0,-23.36,5.11,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
55401,Minneapolis,45.0901,-93.4362,61830930.0,-25.73,4.55,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
55402,Minneapolis,44.9461,-93.3549,52819410.0,-26.08,5.75,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
55403,Minneapolis,44.9389,-93.2056,60834900.0,-25.86,5.11,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
55404,Minneapolis,44.9838,-93.1439,48958140.0,-29.48,4.82,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
55405,Minneapolis,45.0293,-93.1425,56771400.0,-22.74,5.45,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
55406,Minneapolis,44.8357,-93.1993,48064170.0,-21.95,5.8,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
55407,Minneapolis,45.0536,-93.2202,61874400.0,-26.59,6.18,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
55408,Minneapolis,44.8572,-93.3421,43165290.0,-24.54,5.71,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
55409,Minneapolis,44.8772,-93.3331,45658200.0,-23.49,6.42,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
55410,Minneapolis,45.1116,-93.382,50621340.0,-26.41,4.87,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
55411,Minneapolis,44.9096,-93.239,49544040.0,-23.53,4.65,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
55412,Minneapolis,44.8889,-93.323,60250890.0,-21.38,5.12,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
55413,Minneapolis,44.8421,-93.3285,54072480.0,-29.43,4.82,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
55414,Minneapolis,44.8698,-93.3194,58387350.0,-29.6,5.39,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
55415,Minneapolis,44.9872,-93.3829,50086470.0,-28.59,5.53,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
55416,Minneapolis,44.8801,-93.0865,48676530.0,-25.35,5.95,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
55417,Minneapolis,44.9709,-93.2924,55043940.0,-28.1,6.03,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
55418,Minneapolis,45.1121,-93.1039,49186830.0,-29.85,6.44,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
55419,Minneapolis,44.87,-93.3642,53758740.0,-23.16,6.42,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
55420,Minneapolis,44.9393,-93.1102,45841530.0,-21.79,4.61,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
55421,Minneapolis,45.0844,-93.1116,45833970.0,-29.56,5.01,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
55422,Minneapolis,44.912,-93.3073,46472790.0,-29.71,5.54,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
55423,Minneapolis,44.9847,-93.1845,61405680.0,-25.54,5.45,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
55424,Minneapolis,44.96,-93.2417,58468620.0,-22.14,5.42,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
55425,Minneapolis,44.8654,-93.1232,43751190.0,-29.77,6.31,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
55426,Minneapolis,45.0066,-93.4325,43203090.0,-21.81,5.71,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
55427,Minneapolis,44.9101,-93.3012,53953410.0,-24.53,5.27,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
55428,Minneapolis,45.0968,-93.4219,58285290.0,-24.24,6.32,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
55429,Minneapolis,45.12,-93.2742,49406070.0,-29.76,6.13,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
55430,Minneapolis,45.038,-93.1797,52668210.0,-22.82,5.03,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
33601,Tampa Bay,27.9986,-82.5116,93533440.0,-28.93,5.54,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
33602,Tampa Bay,27.9669,-82.4874,83270110.0,-28.68,6.08,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
33603,Tampa Bay,27.9849,-82.3721,90238225.0,-28.0,5.23,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
33604,Tampa Bay,27.8212,-82.284,88931920.0,-26.23,4.72,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
33605,Tampa Bay,27.8902,-82.5817,92067745.0,-22.38,6.31,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
33606,Tampa Bay,27.9975,-82.5008,106942990.0,-27.16,5.49,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
33607,Tampa Bay,27.8167,-82.4116,79978360.0,-30.2,4.51,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
33608,Tampa Bay,28.0567,-82.4245,93561160.0,-25.76,6.18,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
33609,Tampa Bay,28.0279,-82.4925,81035185.0,-26.58,6.22,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
33610,Tampa Bay,27.9879,-82.6369,87490480.0,-21.72,5.49,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
33611,Tampa Bay,27.9889,-82.4287,93415630.0,-22.04,4.53,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
33612,Tampa Bay,28.0964,-82.5693,91392070.0,-24.12,5.91,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
33613,Tampa Bay,28.075,-82.6132,86437120.0,-29.4,4.82,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
33614,Tampa Bay,28.0243,-82.5429,81437125.0,-22.89,5.26,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
33615,Tampa Bay,27.8632,-82.5799,83592355.0,-23.2,5.26,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
33616,Tampa Bay,27.8793,-82.5428,96243070.0,-21.93,6.25,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
33617,Tampa Bay,27.8741,-82.3869,79278430.0,-23.14,5.03,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
33618,Tampa Bay,27.9153,-82.3565,98710150.0,-26.09,6.39,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
33619,Tampa Bay,27.8973,-82.377,101970715.0,-23.07,5.0,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
33620,Tampa Bay,28.0208,-82.4247,110193160.0,-29.75,5.62,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
33621,Tampa Bay,27.9501,-82.3987,91859845.0,-24.97,5.87,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
33622,Tampa Bay,27.9814,-82.6047,108765580.0,-29.89,5.17,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
33623,Tampa Bay,27.9174,-82.5239,79025485.0,-25.29,5.83,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
33624,Tampa Bay,27.9226,-82.369,109527880.0,-27.68,4.98,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
33625,Tampa Bay,27.9608,-82.6035,105116935.0,-29.45,6.19,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
33626,Tampa Bay,27.8313,-82.5546,86991520.0,-24.14,5.59,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
33627,Tampa Bay,27.8189,-82.5018,92895880.0,-22.42,5.86,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
33628,Tampa Bay,27.9677,-82.3873,102733015.0,-28.44,6.32,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
33629,Tampa Bay,27.8192,-82.4463,92760745.0,-27.43,5.8,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
33630,Tampa Bay,28.0678,-82.4595,107486995.0,-22.67,6.08,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
33631,Tampa Bay,27.8376,-82.6007,96742030.0,-29.2,6.2,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
33632,Tampa Bay,27.8238,-82.5809,99967945.0,-29.28,4.79,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
33633,Tampa Bay,27.9445,-82.5952,79548700.0,-23.21,6.25,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
33634,Tampa Bay,27.8879,-82.389,96080215.0,-25.93,4.74,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
33635,Tampa Bay,27.9175,-82.3407,90723325.0,-29.82,6.46,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
33636,Tampa Bay,27.867,-82.5172,92192485.0,-22.25,4.85,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
33637,Tampa Bay,27.8428,-82.4047,89725405.0,-28.66,5.34,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
33638,Tampa Bay,27.8969,-82.5837,86731645.0,-28.13,5.03,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
33639,Tampa Bay,27.8519,-82.4583,90210505.0,-26.95,4.89,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
33640,Tampa Bay,27.819,-82.3059,103290880.0,-26.63,5.18,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
70112,New Orleans,30.0007,-90.0178,20703025.0,-23.78,7.27,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
70113,New Orleans,29.9955,-90.2026,22408210.0,-30.29,5.72,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
70114,New Orleans,30.0978,-90.036,24394150.0,-25.45,5.31,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
70115,New Orleans,30.0186,-89.901,22199365.0,-28.07,6.1,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
70116,New Orleans,30.0939,-90.0688,23201515.0,-21.48,7.05,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
70117,New Orleans,30.0938,-89.9313,19258705.0,-23.8,5.09,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
70118,New Orleans,29.8235,-90.0269,22467115.0,-22.01,5.19,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
70119,New Orleans,29.9,-90.1187,21253060.0,-22.78,6.06,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
70120,New Orleans,30.0111,-89.9881,24495895.0,-27.87,5.9,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
70121,New Orleans,29.8391,-89.9342,19863820.0,-30.34,6.51,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
70122,New Orleans,29.962,-90.212,20973070.0,-23.42,6.77,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
70123,New Orleans,29.8127,-90.0026,21730420.0,-27.89,6.23,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
70124,New Orleans,29.9329,-90.072,18349120.0,-22.32,6.92,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
70125,New Orleans,29.8626,-90.0181,21247705.0,-23.08,6.13,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
70126,New Orleans,29.9915,-90.0393,17783785.0,-26.56,6.41,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
70127,New Orleans,29.8438,-90.215,20387845.0,-22.85,6.98,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
70128,New Orleans,29.8668,-90.1334,19931140.0,-23.48,7.15,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
70129,New Orleans,29.8485,-89.896,21953035.0,-26.2,6.62,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
70130,New Orleans,29.8377,-89.9451,24004765.0,-25.77,5.14,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
70131,New Orleans,30.0326,-90.1951,21305845.0,-29.87,5.83,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
70132,New Orleans,30.0371,-90.2343,19418590.0,-29.11,6.58,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
70133,New Orleans,29.968,-89.9595,22819015.0,-23.02,6.34,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
70134,New Orleans,29.8787,-89.9503,20743570.0,-28.19,5.73,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
70135,New Orleans,30.016,-90.1856,20581390.0,-24.38,7.15,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
70136,New Orleans,29.9351,-89.9513,23362165.0,-28.94,5.2,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
23220,Richmond,37.4159,-77.5995,22135470.0,-23.13,5.83,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
23221,Richmond,37.6849,-77.4639,29590575.0,-24.75,5.5,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
23222,Richmond,37.4054,-77.4226,22808310.0,-27.29,6.26,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
23223,Richmond,37.4967,-77.585,28509495.0,-28.8,5.89,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
23224,Richmond,37.5448,-77.5774,25382490.0,-24.9,6.17,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
23225,Richmond,37.4723,-77.4837,27239415.0,-24.46,6.45,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
23226,Richmond,37.6595,-77.4309,24357165.0,-29.8,5.01,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
23227,Richmond,37.4189,-77.5338,26813220.0,-27.96,6.33,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
23228,Richmond,37.5328,-77.4454,29875020.0,-24.25,5.57,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
23229,Richmond,37.526,-77.5971,26582640.0,-23.03,5.84,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
23230,Richmond,37.5885,-77.5539,26532555.0,-22.2,4.56,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
23231,Richmond,37.5199,-77.5093,26046825.0,-29.96,6.05,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
23232,Richmond,37.4466,-77.5103,30809625.0,-28.69,5.4,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
23233,Richmond,37.4853,-77.4535,29783355.0,-25.37,4.81,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
23234,Richmond,37.6252,-77.5046,29503635.0,-23.91,6.41,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
23235,Richmond,37.4086,-77.3644,25597950.0,-23.19,4.97,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
23236,Richmond,37.4421,-77.4001,25378710.0,-21.74,6.49,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
23237,Richmond,37.6444,-77.5962,23362080.0,-28.6,6.01,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
23238,Richmond,37.5241,-77.3425,25764270.0,-27.49,5.71,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
23239,Richmond,37.6458,-77.611,21885045.0,-24.08,6.09,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
23240,Richmond,37.5877,-77.2828,22676955.0,-21.73,5.02,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
23241,Richmond,37.5335,-77.3148,22755390.0,-21.88,4.59,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
23242,Richmond,37.618,-77.5881,23807175.0,-25.12,5.48,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
23243,Richmond,37.6746,-77.4299,28638960.0,-21.44,6.34,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
23244,Richmond,37.4129,-77.5491,23363970.0,-27.6,4.99,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
35201,Birmingham,33.4901,-86.7203,16492474.0,-22.14,6.21,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
35202,Birmingham,33.3741,-86.8958,16749820.0,-29.71,6.98,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
35203,Birmingham,33.456,-86.7176,14009842.0,-30.39,7.04,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
35204,Birmingham,33.4961,-86.9773,13409020.0,-21.84,5.73,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
35205,Birmingham,33.6097,-86.9059,15092992.0,-22.75,5.49,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
35206,Birmingham,33.5145,-86.707,14254660.0,-25.36,5.6,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
35207,Birmingham,33.6256,-86.8317,16334308.0,-28.12,7.21,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
35208,Birmingham,33.5024,-86.9896,12387988.0,-23.06,5.93,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
35209,Birmingham,33.5363,-86.6368,13858984.0,-22.72,6.04,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
35210,Birmingham,33.5389,-86.7826,16617754.0,-24.39,6.49,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
35211,Birmingham,33.3983,-86.887,13679416.0,-27.74,6.94,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
35212,Birmingham,33.4121,-86.9251,15136840.0,-26.55,5.44,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
35213,Birmingham,33.5525,-86.756,16757650.0,-27.46,6.12,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
35214,Birmingham,33.6606,-86.8263,15680242.0,-22.77,6.56,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
35215,Birmingham,33.4282,-86.7244,17032744.0,-29.7,7.2,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
35216,Birmingham,33.4336,-86.7062,13597462.0,-30.39,5.82,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
35217,Birmingham,33.6403,-86.6336,13962340.0,-26.87,7.15,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
35218,Birmingham,33.3932,-86.7566,15850936.0,-21.47,5.91,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
35219,Birmingham,33.5263,-86.9559,13549438.0,-22.25,6.45,Real Capital Analytics/MSCI,2025-Q4,https://www.msci.com/real-assets
