zip_code,metro,lat,lng,supply_demand_ratio,market_balance,data_source,as_of_date,source_url
27631,Raleigh-Durham,35.9181,-78.5901,0.93,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
27632,Raleigh-Durham,35.7884,-78.5421,0.85,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
27633,Raleigh-Durham,35.9076,-78.4736,1.01,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
27634,Raleigh-Durham,35.8847,-78.7091,0.99,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
27635,Raleigh-Durham,35.7174,-78.4605,0.91,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
55401,Minneapolis,45.0901,-93.4362,0.89,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
55402,Minneapolis,44.9461,-93.3549,1.08,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
55403,Minneapolis,44.9389,-93.2056,0.99,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
55404,Minneapolis,44.9838,-93.1439,1.06,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
55405,Minneapolis,45.0293,-93.1425,1.01,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
55406,Minneapolis,44.8357,-93.1993,1.19,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
55407,Minneapolis,45.0536,-93.2202,0.87,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
55408,Minneapolis,44.8572,-93.3421,0.93,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
55409,Minneapolis,44.8772,-93.3331,0.83,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
55410,Minneapolis,45.1116,-93.382,0.94,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
55411,Minneapolis,44.9096,-93.239,1.19,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
55412,Minneapolis,44.8889,-93.323,0.83,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
55413,Minneapolis,44.8421,-93.3285,0.83,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
55414,Minneapolis,44.8698,-93.3194,0.9,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
55415,Minneapolis,44.9872,-93.3829,1.15,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
55416,Minneapolis,44.8801,-93.0865,1.15,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
55417,Minneapolis,44.9709,-93.2924,1.02,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
55418,Minneapolis,45.1121,-93.1039,1.18,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
55419,Minneapolis,44.87,-93.3642,1.16,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
55420,Minneapolis,44.9393,-93.1102,0.97,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
55421,Minneapolis,45.0844,-93.1116,1.01,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
55422,Minneapolis,44.912,-93.3073,1.12,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
55423,Minneapolis,44.9847,-93.1845,1.12,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
55424,Minneapolis,44.96,-93.2417,0.88,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
55425,Minneapolis,44.8654,-93.1232,1.14,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
55426,Minneapolis,45.0066,-93.4325,1.18,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
55427,Minneapolis,44.9101,-93.3012,1.18,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
55428,Minneapolis,45.0968,-93.4219,0.93,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
55429,Minneapolis,45.12,-93.2742,1.08,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
55430,Minneapolis,45.038,-93.1797,1.18,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
33601,Tampa Bay,27.9986,-82.5116,1.21,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
33602,Tampa Bay,27.9669,-82.4874,1.07,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
33603,Tampa Bay,27.9849,-82.3721,0.95,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
33604,Tampa Bay,27.8212,-82.284,1.1,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
33605,Tampa Bay,27.8902,-82.5817,1.07,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
33606,Tampa Bay,27.9975,-82.5008,0.99,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
33607,Tampa Bay,27.8167,-82.4116,1.21,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
33608,Tampa Bay,28.0567,-82.4245,0.95,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
33609,Tampa Bay,28.0279,-82.4925,1.16,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
33610,Tampa Bay,27.9879,-82.6369,0.88,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
33611,Tampa Bay,27.9889,-82.4287,1.14,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
33612,Tampa Bay,28.0964,-82.5693,0.89,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
33613,Tampa Bay,28.075,-82.6132,1.09,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
33614,Tampa Bay,28.0243,-82.5429,1.15,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
33615,Tampa Bay,27.8632,-82.5799,0.94,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
33616,Tampa Bay,27.8793,-82.5428,1.21,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
33617,Tampa Bay,27.8741,-82.3869,1.21,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
33618,Tampa Bay,27.9153,-82.3565,0.87,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
33619,Tampa Bay,27.8973,-82.377,0.98,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
33620,Tampa Bay,28.0208,-82.4247,1.08,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
33621,Tampa Bay,27.9501,-82.3987,1.0,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
33622,Tampa Bay,27.9814,-82.6047,0.96,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
33623,Tampa Bay,27.9174,-82.5239,0.93,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
33624,Tampa Bay,27.9226,-82.369,1.04,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
33625,Tampa Bay,27.9608,-82.6035,1.06,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
33626,Tampa Bay,27.8313,-82.5546,0.95,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
33627,Tampa Bay,27.8189,-82.5018,1.0,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
33628,Tampa Bay,27.9677,-82.3873,0.9,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
33629,Tampa Bay,27.8192,-82.4463,1.03,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
33630,Tampa Bay,28.0678,-82.4595,0.92,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
33631,Tampa Bay,27.8376,-82.6007,0.87,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
33632,Tampa Bay,27.8238,-82.5809,1.0,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
33633,Tampa Bay,27.9445,-82.5952,1.0,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
33634,Tampa Bay,27.8879,-82.389,0.91,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
33635,Tampa Bay,27.9175,-82.3407,1.1,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
33636,Tampa Bay,27.867,-82.5172,0.88,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
33637,Tampa Bay,27.8428,-82.4047,1.17,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
33638,Tampa Bay,27.8969,-82.5837,0.93,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
33639,Tampa Bay,27.8519,-82.4583,1.02,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
33640,Tampa Bay,27.819,-82.3059,1.19,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
70112,New Orleans,30.0007,-90.0178,1.11,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
70113,New Orleans,29.9955,-90.2026,1.17,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
70114,New Orleans,30.0978,-90.036,1.03,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
70115,New Orleans,30.0186,-89.901,0.92,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
70116,New Orleans,30.0939,-90.0688,0.92,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
70117,New Orleans,30.0938,-89.9313,1.16,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
70118,New Orleans,29.8235,-90.0269,1.0,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
70119,New Orleans,29.9,-90.1187,1.12,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
70120,New Orleans,30.0111,-89.9881,0.91,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
70121,New Orleans,29.8391,-89.9342,1.16,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
70122,New Orleans,29.962,-90.212,1.06,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
70123,New Orleans,29.8127,-90.0026,1.14,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
70124,New Orleans,29.9329,-90.072,1.15,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
70125,New Orleans,29.8626,-90.0181,1.16,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
70126,New Orleans,29.9915,-90.0393,0.96,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
70127,New Orleans,29.8438,-90.215,1.08,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
70128,New Orleans,29.8668,-90.1334,0.92,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
70129,New Orleans,29.8485,-89.896,1.19,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
70130,New Orleans,29.8377,-89.9451,1.02,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
70131,New Orleans,30.0326,-90.1951,1.02,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
70132,New Orleans,30.0371,-90.2343,1.05,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
70133,New Orleans,29.968,-89.9595,1.21,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
70134,New Orleans,29.8787,-89.9503,0.86,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
70135,New Orleans,30.016,-90.1856,0.89,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
70136,New Orleans,29.9351,-89.9513,0.98,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
23220,Richmond,37.4159,-77.5995,1.18,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
23221,Richmond,37.6849,-77.4639,1.15,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
23222,Richmond,37.4054,-77.4226,0.96,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
23223,Richmond,37.4967,-77.585,1.06,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
23224,Richmond,37.5448,-77.5774,1.17,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
23225,Richmond,37.4723,-77.4837,1.18,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
23226,Richmond,37.6595,-77.4309,1.1,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
23227,Richmond,37.4189,-77.5338,1.12,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
23228,Richmond,37.5328,-77.4454,0.91,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
23229,Richmond,37.526,-77.5971,1.07,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
23230,Richmond,37.5885,-77.5539,1.13,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
23231,Richmond,37.5199,-77.5093,1.15,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
23232,Richmond,37.4466,-77.5103,1.14,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
23233,Richmond,37.4853,-77.4535,1.04,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
23234,Richmond,37.6252,-77.5046,0.99,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
23235,Richmond,37.4086,-77.3644,0.98,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
23236,Richmond,37.4421,-77.4001,1.13,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
23237,Richmond,37.6444,-77.5962,1.04,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
23238,Richmond,37.5241,-77.3425,0.87,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
23239,Richmond,37.6458,-77.611,0.83,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
23240,Richmond,37.5877,-77.2828,1.11,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
23241,Richmond,37.5335,-77.3148,0.91,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
23242,Richmond,37.618,-77.5881,1.01,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
23243,Richmond,37.6746,-77.4299,0.88,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
23244,Richmond,37.4129,-77.5491,1.0,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
35201,Birmingham,33.4901,-86.7203,1.05,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
35202,Birmingham,33.3741,-86.8958,0.97,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
35203,Birmingham,33.456,-86.7176,1.14,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
35204,Birmingham,33.4961,-86.9773,0.96,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
35205,Birmingham,33.6097,-86.9059,1.0,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
35206,Birmingham,33.5145,-86.707,1.17,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
35207,Birmingham,33.6256,-86.8317,0.98,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
35208,Birmingham,33.5024,-86.9896,0.85,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
35209,Birmingham,33.5363,-86.6368,0.88,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
35210,Birmingham,33.5389,-86.7826,0.95,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
35211,Birmingham,33.3983,-86.887,1.11,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
35212,Birmingham,33.4121,-86.9251,0.88,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
35213,Birmingham,33.5525,-86.756,1.19,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
35214,Birmingham,33.6606,-86.8263,1.07,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
35215,Birmingham,33.4282,-86.7244,0.91,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
35216,Birmingham,33.4336,-86.7062,1.16,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
35217,Birmingham,33.6403,-86.6336,1.1,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
35218,Birmingham,33.3932,-86.7566,0.86,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
35219,Birmingham,33.5263,-86.9559,0.89,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
35220,Birmingham,33.4906,-86.97,1.06,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
35221,Birmingham,33.5274,-86.9599,1.15,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
35222,Birmingham,33.3758,-86.956,0.95,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
35223,Birmingham,33.5678,-86.8921,0.88,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
35224,Birmingham,33.6499,-86.6487,0.98,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
35225,Birmingham,33.4204,-86.957,0.88,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
39201,Jackson,32.2271,-90.2321,0.87,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
39202,Jackson,32.1528,-90.3527,1.02,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
39203,Jackson,32.1656,-90.2184,1.16,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
39204,Jackson,32.2514,-90.3531,1.07,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
39205,Jackson,32.1709,-90.3045,0.95,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
39206,Jackson,32.2849,-90.3222,1.1,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
39207,Jackson,32.2956,-90.2128,1.2,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
39208,Jackson,32.2655,-90.2881,1.19,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
39209,Jackson,32.1819,-90.1096,1.09,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
39210,Jackson,32.1713,-90.305,1.0,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
39211,Jackson,32.4482,-90.2347,0.89,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
39212,Jackson,32.296,-90.2763,1.07,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
39213,Jackson,32.1967,-90.2215,1.2,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
39214,Jackson,32.3854,-90.3628,0.88,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
39215,Jackson,32.3652,-90.304,1.15,Oversupplied,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
72201,Little Rock,34.7682,-92.3894,1.11,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
72202,Little Rock,34.7976,-92.1628,0.93,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
72203,Little Rock,34.6219,-92.3923,1.14,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
72204,Little Rock,34.7488,-92.4652,0.92,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
72205,Little Rock,34.7948,-92.249,0.98,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
72206,Little Rock,34.6569,-92.1649,0.98,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
72207,Little Rock,34.7913,-92.2076,1.1,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
72208,Little Rock,34.7869,-92.3467,0.87,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
72209,Little Rock,34.8213,-92.4585,0.88,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
72210,Little Rock,34.8875,-92.1108,1.1,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
72211,Little Rock,34.6962,-92.2345,1.02,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
72212,Little Rock,34.6491,-92.124,0.92,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
72213,Little Rock,34.8331,-92.4152,0.94,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
72214,Little Rock,34.6539,-92.422,1.12,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
72215,Little Rock,34.5972,-92.1171,1.12,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
72216,Little Rock,34.8815,-92.2356,0.94,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
72217,Little Rock,34.6064,-92.3915,1.21,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
72218,Little Rock,34.8266,-92.1155,1.03,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
72219,Little Rock,34.6087,-92.1653,1.18,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
72220,Little Rock,34.7655,-92.4348,0.9,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
37401,Chattanooga,35.1461,-85.4534,0.84,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
37402,Chattanooga,34.9016,-85.1394,1.17,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
37403,Chattanooga,34.9809,-85.4578,1.11,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
37404,Chattanooga,34.9264,-85.3973,1.2,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
37405,Chattanooga,34.953,-85.1991,1.04,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
37406,Chattanooga,34.9671,-85.1632,1.14,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
37407,Chattanooga,35.0358,-85.4468,0.85,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
37408,Chattanooga,35.1555,-85.4106,1.19,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
37409,Chattanooga,34.8976,-85.3465,0.97,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
37410,Chattanooga,35.0951,-85.3763,0.89,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
37411,Chattanooga,34.9414,-85.4732,0.86,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
37412,Chattanooga,35.0932,-85.1884,1.01,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
37413,Chattanooga,35.0907,-85.371,1.0,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
37414,Chattanooga,35.0638,-85.1962,1.06,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
37415,Chattanooga,35.1133,-85.1357,1.12,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
37416,Chattanooga,35.1223,-85.2977,0.9,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
37417,Chattanooga,35.0357,-85.4008,1.14,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
37418,Chattanooga,35.053,-85.3714,1.03,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
37419,Chattanooga,35.1174,-85.1895,0.85,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
37420,Chattanooga,35.0582,-85.3824,1.0,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
37901,Knoxville,35.9806,-83.8556,1.01,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
37902,Knoxville,36.1059,-83.8437,1.02,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
37903,Knoxville,35.9361,-83.8778,1.17,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
37904,Knoxville,35.9969,-84.0337,1.2,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
37905,Knoxville,35.8953,-84.0148,1.12,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
37906,Knoxville,35.8615,-83.9467,1.08,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
37907,Knoxville,35.9189,-83.7765,1.19,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
37908,Knoxville,35.8884,-83.8143,1.16,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
37909,Knoxville,36.0959,-83.7466,1.14,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
37910,Knoxville,35.9395,-83.7964,0.95,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
37911,Knoxville,35.9424,-83.9064,0.99,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
37912,Knoxville,35.8986,-84.0266,1.02,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
37913,Knoxville,35.826,-83.9278,1.11,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
37914,Knoxville,35.9466,-83.8265,1.14,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
37915,Knoxville,35.9807,-84.0089,0.85,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
37916,Knoxville,35.8224,-83.9231,1.18,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
37917,Knoxville,35.8801,-83.8696,0.94,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
37918,Knoxville,35.9267,-83.9212,1.02,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
37919,Knoxville,35.9123,-84.0963,1.07,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
37920,Knoxville,36.0378,-83.7642,0.86,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
35801,Huntsville,34.7079,-86.7432,0.99,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
35802,Huntsville,34.7481,-86.4382,1.11,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
35803,Huntsville,34.7966,-86.6401,1.16,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
35804,Huntsville,34.7559,-86.582,0.96,Balanced,CoStar/RealPage,2025-Q4,https://www.costar.com/multifamily
