zip_code,metro,lat,lng,effective_rent_per_unit,effective_rent_per_sf,studio_rent,one_br_rent,two_br_rent,three_br_rent,data_source,as_of_date,source_url
70135,New Orleans,30.016,-90.1856,1282.53,1.89,826.0,1073.0,1446.0,2011.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
70136,New Orleans,29.9351,-89.9513,1209.22,1.17,980.0,1142.0,1445.0,1696.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
23220,Richmond,37.4159,-77.5995,1279.46,1.64,965.0,1360.0,1521.0,2209.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
23221,Richmond,37.6849,-77.4639,1473.37,1.53,862.0,1269.0,1563.0,2300.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
23222,Richmond,37.4054,-77.4226,1142.65,1.52,944.0,1337.0,1683.0,1934.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
23223,Richmond,37.4967,-77.585,1254.64,1.41,1131.0,1280.0,1529.0,2074.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
23224,Richmond,37.5448,-77.5774,1241.73,1.74,959.0,1431.0,1888.0,1666.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
23225,Richmond,37.4723,-77.4837,1287.62,1.38,1115.0,1068.0,1893.0,1862.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
23226,Richmond,37.6595,-77.4309,1496.84,1.84,1127.0,1117.0,1517.0,2214.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
23227,Richmond,37.4189,-77.5338,1349.42,1.56,1029.0,1476.0,1608.0,2351.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
23228,Richmond,37.5328,-77.4454,1344.66,1.33,1167.0,1323.0,1668.0,2244.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
23229,Richmond,37.526,-77.5971,1273.56,1.51,1145.0,1344.0,1870.0,1754.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
23230,Richmond,37.5885,-77.5539,1519.05,1.55,1109.0,1170.0,1638.0,1660.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
23231,Richmond,37.5199,-77.5093,1516.8,1.29,1134.0,1367.0,1925.0,1683.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
23232,Richmond,37.4466,-77.5103,1340.66,1.77,1056.0,1416.0,1384.0,2186.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
23233,Richmond,37.4853,-77.4535,1593.96,1.42,1068.0,1395.0,1549.0,1819.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
23234,Richmond,37.6252,-77.5046,1395.7,1.98,1066.0,1296.0,1613.0,2339.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
23235,Richmond,37.4086,-77.3644,1419.42,1.76,987.0,1258.0,1449.0,1808.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
23236,Richmond,37.4421,-77.4001,1459.96,1.49,1127.0,1241.0,1809.0,2366.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
23237,Richmond,37.6444,-77.5962,1326.0,1.35,1154.0,1241.0,1408.0,2295.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
23238,Richmond,37.5241,-77.3425,1298.18,1.82,954.0,1426.0,1684.0,2374.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
23239,Richmond,37.6458,-77.611,1222.37,1.87,944.0,1239.0,1423.0,1909.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
23240,Richmond,37.5877,-77.2828,1517.6,1.45,872.0,1258.0,1643.0,1895.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
23241,Richmond,37.5335,-77.3148,1341.91,1.55,1045.0,1376.0,1887.0,2109.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
23242,Richmond,37.618,-77.5881,1352.57,1.95,1071.0,1353.0,1930.0,1847.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
23243,Richmond,37.6746,-77.4299,1554.38,1.45,933.0,1409.0,1646.0,2165.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
23244,Richmond,37.4129,-77.5491,1582.6,1.67,995.0,1272.0,1352.0,1787.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
35201,Birmingham,33.4901,-86.7203,1067.9,1.1,848.0,1181.0,1120.0,1861.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
35202,Birmingham,33.3741,-86.8958,975.62,1.22,762.0,940.0,1556.0,1455.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
35203,Birmingham,33.456,-86.7176,1195.5,1.49,772.0,965.0,1306.0,1526.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
35204,Birmingham,33.4961,-86.9773,967.22,1.13,954.0,1050.0,1348.0,1521.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
35205,Birmingham,33.6097,-86.9059,1194.59,1.18,680.0,869.0,1588.0,1513.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
35206,Birmingham,33.5145,-86.707,1193.72,1.0,795.0,990.0,1467.0,1463.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
35207,Birmingham,33.6256,-86.8317,1066.7,1.25,699.0,1101.0,1146.0,1617.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
35208,Birmingham,33.5024,-86.9896,1354.68,0.93,899.0,1225.0,1555.0,1650.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
35209,Birmingham,33.5363,-86.6368,959.93,1.35,791.0,929.0,1309.0,1893.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
35210,Birmingham,33.5389,-86.7826,1207.88,1.55,713.0,1063.0,1468.0,1718.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
35211,Birmingham,33.3983,-86.887,1149.34,1.01,764.0,1231.0,1281.0,1411.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
35212,Birmingham,33.4121,-86.9251,1293.91,1.24,836.0,1009.0,1464.0,1824.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
35213,Birmingham,33.5525,-86.756,968.34,1.32,906.0,910.0,1509.0,1758.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
35214,Birmingham,33.6606,-86.8263,1243.48,1.68,708.0,1180.0,1343.0,1395.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
35215,Birmingham,33.4282,-86.7244,995.54,1.47,833.0,918.0,1592.0,1564.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
35216,Birmingham,33.4336,-86.7062,1297.96,1.25,929.0,950.0,1586.0,1891.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
35217,Birmingham,33.6403,-86.6336,1015.78,1.16,891.0,1062.0,1524.0,1866.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
35218,Birmingham,33.3932,-86.7566,1356.25,1.07,827.0,1139.0,1413.0,1908.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
35219,Birmingham,33.5263,-86.9559,1272.42,1.38,737.0,1061.0,1473.0,1892.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
35220,Birmingham,33.4906,-86.97,1090.34,1.16,921.0,911.0,1505.0,1810.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
35221,Birmingham,33.5274,-86.9599,944.53,1.05,717.0,1123.0,1584.0,1418.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
35222,Birmingham,33.3758,-86.956,1277.22,0.95,972.0,938.0,1177.0,1926.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
35223,Birmingham,33.5678,-86.8921,1009.57,1.22,956.0,1044.0,1589.0,1813.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
35224,Birmingham,33.6499,-86.6487,1226.88,1.25,759.0,1197.0,1244.0,1740.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
35225,Birmingham,33.4204,-86.957,1001.17,1.37,721.0,1102.0,1215.0,1683.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
39201,Jackson,32.2271,-90.2321,933.24,1.06,804.0,1131.0,1110.0,1546.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
39202,Jackson,32.1528,-90.3527,1138.83,1.43,874.0,990.0,1058.0,1757.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
39203,Jackson,32.1656,-90.2184,1089.09,1.15,643.0,1028.0,1159.0,1721.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
39204,Jackson,32.2514,-90.3531,999.84,1.57,823.0,1040.0,1079.0,1726.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
39205,Jackson,32.1709,-90.3045,863.08,1.19,715.0,1020.0,1039.0,1361.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
39206,Jackson,32.2849,-90.3222,992.24,1.31,778.0,1110.0,1390.0,1385.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
39207,Jackson,32.2956,-90.2128,1134.33,1.01,859.0,863.0,1068.0,1702.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
39208,Jackson,32.2655,-90.2881,1223.99,0.96,702.0,949.0,1216.0,1360.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
39209,Jackson,32.1819,-90.1096,925.22,0.98,712.0,1041.0,1078.0,1701.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
39210,Jackson,32.1713,-90.305,1198.67,1.22,661.0,795.0,1228.0,1572.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
39211,Jackson,32.4482,-90.2347,928.51,1.21,776.0,871.0,1080.0,1410.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
39212,Jackson,32.296,-90.2763,1064.67,1.19,634.0,1031.0,1433.0,1650.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
39213,Jackson,32.1967,-90.2215,965.29,1.28,757.0,889.0,1085.0,1772.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
39214,Jackson,32.3854,-90.3628,1011.33,1.08,787.0,794.0,1022.0,1319.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
39215,Jackson,32.3652,-90.304,1100.77,0.99,637.0,832.0,1084.0,1606.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
72201,Little Rock,34.7682,-92.3894,1090.34,1.67,830.0,1122.0,1263.0,1551.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
72202,Little Rock,34.7976,-92.1628,1277.06,1.17,963.0,1070.0,1398.0,1710.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
72203,Little Rock,34.6219,-92.3923,1085.37,1.44,893.0,1235.0,1533.0,1907.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
72204,Little Rock,34.7488,-92.4652,1086.0,1.25,747.0,1204.0,1303.0,1555.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
72205,Little Rock,34.7948,-92.249,1305.08,0.94,804.0,1087.0,1407.0,1812.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
72206,Little Rock,34.6569,-92.1649,1052.34,1.71,917.0,1237.0,1289.0,1671.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
72207,Little Rock,34.7913,-92.2076,1283.27,1.54,858.0,1246.0,1361.0,1419.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
72208,Little Rock,34.7869,-92.3467,946.39,1.45,911.0,936.0,1162.0,1544.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
72209,Little Rock,34.8213,-92.4585,1301.57,1.06,953.0,968.0,1551.0,1822.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
72210,Little Rock,34.8875,-92.1108,1225.18,1.03,857.0,990.0,1403.0,1937.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
72211,Little Rock,34.6962,-92.2345,1252.3,1.34,803.0,999.0,1243.0,1392.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
72212,Little Rock,34.6491,-92.124,1046.87,1.56,884.0,1126.0,1199.0,1675.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
72213,Little Rock,34.8331,-92.4152,1037.06,1.31,887.0,1076.0,1548.0,1821.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
72214,Little Rock,34.6539,-92.422,960.18,1.1,849.0,958.0,1169.0,1934.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
72215,Little Rock,34.5972,-92.1171,1263.1,1.49,832.0,1035.0,1406.0,1460.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
72216,Little Rock,34.8815,-92.2356,1196.99,1.08,798.0,958.0,1133.0,1573.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
72217,Little Rock,34.6064,-92.3915,1083.68,1.62,972.0,1186.0,1200.0,1792.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
72218,Little Rock,34.8266,-92.1155,1351.33,1.06,888.0,1120.0,1230.0,1617.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
72219,Little Rock,34.6087,-92.1653,951.28,1.71,789.0,1193.0,1414.0,1484.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
72220,Little Rock,34.7655,-92.4348,1139.19,0.93,895.0,1121.0,1491.0,1507.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
37401,Chattanooga,35.1461,-85.4534,1307.33,1.48,1032.0,1257.0,1711.0,1600.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
37402,Chattanooga,34.9016,-85.1394,1139.75,1.1,978.0,1330.0,1504.0,1972.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
37403,Chattanooga,34.9809,-85.4578,1109.24,1.36,748.0,1334.0,1246.0,1602.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
37404,Chattanooga,34.9264,-85.3973,1446.47,1.5,807.0,1029.0,1296.0,1973.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
37405,Chattanooga,34.953,-85.1991,1427.53,1.3,1024.0,972.0,1433.0,1512.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
37406,Chattanooga,34.9671,-85.1632,1300.04,1.6,956.0,1246.0,1642.0,1849.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
37407,Chattanooga,35.0358,-85.4468,1306.03,1.12,1006.0,1000.0,1483.0,1568.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
37408,Chattanooga,35.1555,-85.4106,1461.95,1.28,767.0,953.0,1524.0,1592.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
37409,Chattanooga,34.8976,-85.3465,1279.47,1.66,848.0,1184.0,1444.0,2088.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
37410,Chattanooga,35.0951,-85.3763,1474.05,1.39,888.0,1322.0,1517.0,1950.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
37411,Chattanooga,34.9414,-85.4732,1206.39,1.17,1021.0,1326.0,1457.0,1560.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
37412,Chattanooga,35.0932,-85.1884,1258.95,1.17,922.0,1192.0,1314.0,1611.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
37413,Chattanooga,35.0907,-85.371,1052.63,1.14,989.0,989.0,1734.0,1936.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
37414,Chattanooga,35.0638,-85.1962,1083.63,1.24,909.0,1011.0,1266.0,2045.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
37415,Chattanooga,35.1133,-85.1357,1446.74,1.61,964.0,1326.0,1536.0,1898.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
37416,Chattanooga,35.1223,-85.2977,1446.51,1.41,741.0,1254.0,1347.0,1854.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
37417,Chattanooga,35.0357,-85.4008,1151.63,1.68,936.0,1220.0,1581.0,2004.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
37418,Chattanooga,35.053,-85.3714,1071.93,1.03,946.0,1290.0,1442.0,1804.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
37419,Chattanooga,35.1174,-85.1895,1126.38,1.23,750.0,1262.0,1546.0,1830.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
37420,Chattanooga,35.0582,-85.3824,1091.91,1.37,906.0,1291.0,1659.0,2030.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
37901,Knoxville,35.9806,-83.8556,1071.08,1.55,834.0,1284.0,1362.0,1732.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
37902,Knoxville,36.1059,-83.8437,1091.33,1.26,1029.0,1176.0,1234.0,1567.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
37903,Knoxville,35.9361,-83.8778,1336.94,1.07,917.0,984.0,1546.0,1804.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
37904,Knoxville,35.9969,-84.0337,1428.2,1.72,843.0,1314.0,1587.0,1692.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
37905,Knoxville,35.8953,-84.0148,1372.62,1.24,878.0,1337.0,1642.0,1728.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
37906,Knoxville,35.8615,-83.9467,1126.34,1.06,986.0,1035.0,1495.0,1611.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
37907,Knoxville,35.9189,-83.7765,1207.57,1.4,1034.0,991.0,1624.0,1899.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
37908,Knoxville,35.8884,-83.8143,1454.03,1.31,806.0,986.0,1527.0,1944.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
37909,Knoxville,36.0959,-83.7466,1186.55,1.05,812.0,1302.0,1404.0,1762.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
37910,Knoxville,35.9395,-83.7964,1158.88,1.34,878.0,1348.0,1488.0,2038.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
37911,Knoxville,35.9424,-83.9064,1220.43,1.7,905.0,980.0,1655.0,1889.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
37912,Knoxville,35.8986,-84.0266,1230.47,1.09,946.0,1237.0,1582.0,1663.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
37913,Knoxville,35.826,-83.9278,1208.06,1.38,827.0,1340.0,1548.0,1849.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
37914,Knoxville,35.9466,-83.8265,1183.0,1.22,863.0,1038.0,1319.0,1856.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
37915,Knoxville,35.9807,-84.0089,1193.26,1.59,784.0,944.0,1306.0,1750.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
37916,Knoxville,35.8224,-83.9231,1453.09,1.03,1050.0,983.0,1642.0,1776.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
37917,Knoxville,35.8801,-83.8696,1331.59,1.7,741.0,1240.0,1436.0,2075.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
37918,Knoxville,35.9267,-83.9212,1412.59,1.25,779.0,1051.0,1363.0,1672.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
37919,Knoxville,35.9123,-84.0963,1210.81,1.13,996.0,1057.0,1599.0,1641.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
37920,Knoxville,36.0378,-83.7642,1228.85,1.31,788.0,1309.0,1572.0,1497.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
35801,Huntsville,34.7079,-86.7432,1126.65,1.34,762.0,1033.0,1524.0,1645.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
35802,Huntsville,34.7481,-86.4382,1499.85,1.14,787.0,1336.0,1662.0,1639.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
35803,Huntsville,34.7966,-86.6401,1142.36,1.17,1003.0,1031.0,1631.0,1874.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
35804,Huntsville,34.7559,-86.582,1365.75,1.16,761.0,1263.0,1315.0,1557.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
35805,Huntsville,34.8125,-86.4995,1188.07,1.3,1022.0,1160.0,1560.0,2078.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
35806,Huntsville,34.7077,-86.736,1080.38,1.33,937.0,1088.0,1567.0,1732.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
35807,Huntsville,34.8121,-86.7147,1362.39,1.72,924.0,1159.0,1650.0,1618.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
35808,Huntsville,34.7777,-86.4916,1390.87,1.48,959.0,1351.0,1600.0,1538.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
35809,Huntsville,34.8185,-86.5026,1075.87,1.18,841.0,1159.0,1280.0,2031.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
35810,Huntsville,34.6263,-86.621,1253.09,1.57,777.0,1340.0,1659.0,1588.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
35811,Huntsville,34.8674,-86.6693,1240.46,1.12,1085.0,1076.0,1399.0,2145.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
35812,Huntsville,34.8036,-86.6961,1414.78,1.19,821.0,1147.0,1775.0,2014.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
35813,Huntsville,34.727,-86.7408,1462.85,1.32,956.0,1096.0,1242.0,1625.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
35814,Huntsville,34.7605,-86.5112,1369.03,1.44,1048.0,1046.0,1295.0,1684.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
35815,Huntsville,34.6437,-86.6057,1093.42,1.51,1079.0,1050.0,1287.0,1596.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
35816,Huntsville,34.5926,-86.656,1309.03,1.11,956.0,1125.0,1527.0,1563.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
35817,Huntsville,34.7372,-86.4676,1449.39,1.45,817.0,1270.0,1615.0,1907.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
35818,Huntsville,34.8734,-86.6638,1508.97,1.43,966.0,1292.0,1608.0,1744.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
35819,Huntsville,34.7794,-86.5838,1425.52,1.29,955.0,1267.0,1520.0,1601.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
35820,Huntsville,34.604,-86.6983,1365.94,1.32,902.0,1065.0,1777.0,1734.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
80901,Colorado Springs,38.6889,-104.726,1542.22,1.29,846.0,1359.0,1602.0,2142.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
80902,Colorado Springs,38.6976,-104.8922,1593.16,1.91,933.0,1104.0,1664.0,2243.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
80903,Colorado Springs,38.7572,-104.7671,1251.69,1.72,1107.0,1421.0,1593.0,2283.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
80904,Colorado Springs,38.7692,-104.9203,1310.69,1.33,1051.0,1068.0,1820.0,2111.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
80905,Colorado Springs,38.897,-104.7245,1351.22,1.12,855.0,1322.0,1704.0,1691.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
80906,Colorado Springs,38.9338,-104.7896,1495.13,1.24,1115.0,1068.0,1361.0,1817.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
80907,Colorado Springs,38.7351,-104.7152,1315.69,1.13,976.0,1054.0,1372.0,2278.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
80908,Colorado Springs,38.7261,-104.9324,1426.33,1.66,1053.0,1162.0,1415.0,2014.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
80909,Colorado Springs,38.7516,-104.6453,1357.67,1.36,839.0,1404.0,1868.0,2069.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
80910,Colorado Springs,38.7266,-104.8132,1463.21,1.47,1131.0,1360.0,1863.0,2321.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
80911,Colorado Springs,38.745,-104.9654,1566.29,1.26,1170.0,1074.0,1901.0,2167.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
80912,Colorado Springs,38.8741,-104.9725,1526.36,1.4,894.0,1112.0,1926.0,1722.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
80913,Colorado Springs,38.6908,-104.9241,1440.64,1.4,1038.0,1056.0,1803.0,1786.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
80914,Colorado Springs,38.7963,-104.7415,1504.34,1.52,896.0,1299.0,1817.0,2122.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
80915,Colorado Springs,38.9103,-104.9924,1227.32,1.4,857.0,1351.0,1555.0,2300.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
80916,Colorado Springs,38.8286,-104.7344,1211.36,1.52,984.0,1119.0,1793.0,2199.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
80917,Colorado Springs,38.7612,-104.9417,1475.52,1.43,1169.0,1441.0,1888.0,1962.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
80918,Colorado Springs,38.8939,-104.8331,1251.44,1.47,1053.0,1088.0,1359.0,2070.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
80919,Colorado Springs,38.8516,-104.8742,1251.19,1.57,889.0,1160.0,1482.0,2079.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
80920,Colorado Springs,38.8249,-104.9132,1527.51,1.63,987.0,1296.0,1812.0,1919.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
80521,Fort Collins,40.6156,-105.0487,1636.34,1.35,1205.0,1634.0,2056.0,2014.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
80522,Fort Collins,40.5813,-105.0875,1914.15,2.11,1363.0,1763.0,2102.0,2243.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
80523,Fort Collins,40.7337,-105.2207,1496.87,2.41,1248.0,1611.0,1984.0,2133.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
80524,Fort Collins,40.5595,-105.1563,1477.86,2.16,1140.0,1288.0,1983.0,2725.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
80525,Fort Collins,40.5862,-104.9995,1814.12,1.8,1186.0,1775.0,1649.0,1971.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
80526,Fort Collins,40.4926,-105.1942,1871.62,1.39,1307.0,1659.0,1787.0,2638.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
80527,Fort Collins,40.6055,-104.9815,1414.36,1.74,1310.0,1250.0,1750.0,2433.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
80528,Fort Collins,40.5814,-105.0669,1488.61,1.82,1236.0,1406.0,2138.0,2730.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
80529,Fort Collins,40.4537,-104.9633,1437.64,1.91,1074.0,1333.0,1660.0,2286.0,CoStar/RealPage,2025-Q4,https://www.realpage.com/analytics
